round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.57,0.0,0,0,0,-1,0.907,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,0,0.0392,0,92.49,92.49,0,86,0,0.0,-65.51,65.51,-0.4146,0.7083,0.0,0.0,0.0,0.0,0.0,330.0,0.0,77.07,-959.92,0,27,33,0,1.0,7.11,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 86 sales units. Carried 33 backlog units.
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,0,0.0408,0,65.6,65.6,0,76,0,0.0,-46.4,46.4,-0.4143,0.7072,0.0,0.0,0.0,0.0,0.0,290.0,0.0,105.23,-736.8,0,40,29,1,1.062,1.57,4.82,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 76 sales units. Carried 29 backlog units.
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,0,0.0441,0,62.15,62.15,0,57,0,0.0,-82.85,82.85,-0.5714,1.3331,0.0,0.0,0.0,0.0,0.0,210.0,0.0,40.11,-633.28,0,16,21,-1,0.966,0.0,3.86,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 57 sales units. Carried 21 backlog units.
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,84.37,84.37,89,0,0,0.861,-5.63,5.63,-0.0625,0.0667,16376.0,5675.4,14.4,20.02,4295.27,140.0,388.8,76.75,4755.46,0,19,14,1,1.062,0.0,6.35,False,,False,0.0,Carried 14 backlog units.
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,109.74,109.74,109,0,0,0.95,-0.26,0.26,-0.0024,0.0024,16241.0,6701.2,17.6,24.53,5249.77,50.0,475.2,43.89,2309.35,0,5,5,0,1.0,6.35,0.0,False,,False,0.0,Carried 5 backlog units.
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23,0.0,0,0,0,-1,0.966,0.0,0.0,False,,False,0.0,
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0464,134,81.72,81.72,81,0,152,0.9912,-62.28,62.28,-0.4325,0.7621,7569.45,6243.48,942.79,169.05,4683.19,0.0,379.24,14.25,-7765.86,99,0,0,-1,0.966,5.71,2.94,False,,False,0.0,
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0445,117,67.99,67.99,67,0,175,0.9855,-57.01,57.01,-0.4561,0.8385,6894.3,5507.94,1076.86,134.1,4085.34,0.0,330.83,23.2,-6668.15,125,0,0,-1,0.966,0.0,8.15,False,,False,0.0,
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0475,80,102.38,102.38,80,0,0,0.752,16.38,16.38,0.1904,0.16,10248.0,3895.08,18.34,170.83,2789.99,260.0,225.93,46.81,-767.24,0,4,26,0,1.0,5.38,0.0,False,,False,0.0,Carried 26 backlog units.
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,73,0.0221,71,82.48,82.48,71,13,0,0.821,-0.52,0.52,-0.0062,0.0063,9559.44,3454.36,0.0,70.51,2631.65,20.0,0.0,51.27,3151.02,0,4,2,0,1.0,3.98,11.78,False,,False,0.0,Production capped from 90 to 73 by shared capacity or materials. Lost 13 sales units. Carried 2 backlog units.
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,64,0.0268,62,67.41,67.41,62,5,0,0.9063,-4.59,4.59,-0.0638,0.0681,6450.48,2983.04,0.0,74.73,2307.2,10.0,0.0,21.38,886.0,0,1,1,-1,0.966,0.0,10.27,False,,False,0.0,Production capped from 78 to 64 by shared capacity or materials. Lost 5 sales units. Carried 1 backlog units.
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,47,0.0201,46,116.87,116.87,46,68,0,0.3713,64.87,64.87,1.2476,0.5551,6850.32,2277.62,0.0,41.7,1694.35,90.0,0.0,64.41,2418.06,0,7,9,0,1.0,18.08,0.0,False,,False,0.0,Production capped from 57 to 47 by shared capacity or materials. Lost 68 sales units. Carried 9 backlog units.
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.007,111,110.42,110.42,111,0,0,0.8019,-21.58,21.58,-0.1635,0.1955,20672.64,7720.16,67.39,34.94,6668.46,270.0,1059.25,71.54,2543.56,0,28,27,1,1.062,7.55,0.0,False,,False,0.0,Carried 27 backlog units.
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.0059,123,80.87,80.87,102,0,21,0.9915,-65.13,65.13,-0.4461,0.8053,15275.52,8280.72,200.61,27.03,7382.93,0.0,1172.75,37.21,-3479.64,0,22,0,0,1.0,0.0,7.55,False,,False,0.0,
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.01,0.0,0,0,0,-1,0.907,0.0,0.0,False,,False,0.0,
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,109.24,109.24,86,23,0,0.6978,24.24,24.24,0.2851,0.2219,18018.72,5879.46,71.87,19.35,4651.89,140.0,442.57,88.47,5179.77,0,14,14,0,1.0,4.93,0.0,False,,False,0.0,Lost 23 sales units. Carried 14 backlog units.
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,91.34,91.34,91,0,46,0.9962,-3.66,3.66,-0.0385,0.04,15331.68,6386.48,356.13,20.48,5186.59,0.0,493.43,49.17,1522.38,41,0,0,-1,0.905,0.0,4.93,False,,False,0.0,
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.44,0.0,0,0,0,-2,0.81,0.0,0.0,False,,False,0.0,
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0372,140,91.96,91.96,124,0,16,0.9923,-66.04,66.04,-0.418,0.7181,15931.52,8751.24,165.96,207.54,7128.77,0.0,793.88,29.15,-1663.43,0,33,0,-1,0.905,5.21,0.0,False,,False,0.0,
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0368,100,82.15,82.15,100,0,0,0.8997,-29.85,29.85,-0.2665,0.3634,15664.0,6486.48,49.83,165.77,5078.03,110.0,565.5,54.88,2719.24,0,29,11,0,1.0,1.96,3.52,False,,False,0.0,Carried 11 backlog units.
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0441,128,77.81,77.81,98,0,30,0.9918,-67.19,67.19,-0.4634,0.8636,8968.96,7955.58,244.21,194.51,6542.84,0.0,728.62,-7.24,-7160.09,0,21,0,-2,0.931,0.0,3.66,False,,False,0.0,
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,99.31,99.31,89,0,0,0.7854,9.31,9.31,0.1035,0.0938,16376.0,5778.0,28.8,20.02,4382.75,240.0,388.8,74.71,4310.01,0,14,24,0,1.0,0.0,4.35,False,,False,0.0,Carried 24 backlog units.
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,102.93,102.93,107,0,2,0.9914,-7.07,7.07,-0.0642,0.0687,15943.0,6825.5,47.2,24.08,5356.69,0.0,475.2,41.86,1941.95,0,5,0,-1,0.905,4.35,0.0,False,,False,0.0,
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.16,0.0,0,0,0,-2,0.931,0.0,0.0,False,,False,0.0,
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0464,134,87.91,87.91,87,0,199,0.9897,-56.09,56.09,-0.3895,0.6381,8130.15,6361.92,1219.86,181.57,4771.15,0.0,390.46,12.7,-4794.81,152,0,0,-2,0.931,5.19,8.07,False,,False,0.0,
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0475,107,58.66,58.66,58,0,0,0.9887,-56.34,56.34,-0.4899,0.9604,5968.2,5179.92,20.73,123.92,3823.69,0.0,312.92,21.43,6879.34,175,0,0,-2,0.931,0.0,10.58,False,,True,10372.32,Retired at the end of the round.
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0575,79,128.7,128.7,79,15,0,0.6138,42.7,42.7,0.4966,0.3318,10119.9,3968.16,15.41,204.24,2842.39,340.0,232.62,45.23,2517.08,0,0,34,0,1.0,13.46,0.0,True,,False,0.0,Newly launched this round. Lost 15 sales units. Carried 34 backlog units.
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0221,74,92.83,92.83,74,17,0,0.7803,9.83,9.83,0.1184,0.1059,9963.36,3662.44,0.0,73.49,2734.51,30.0,0.0,49.67,3193.19,0,2,3,-1,0.905,3.55,7.53,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials. Lost 17 sales units. Carried 3 backlog units.
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0298,58,62.37,62.37,58,4,0,0.9152,-3.63,3.63,-0.0549,0.0581,6034.32,2853.0,0.0,77.74,2158.83,10.0,0.0,19.71,753.51,0,1,1,-2,0.931,0.0,6.92,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials. Lost 4 sales units. Carried 1 backlog units.
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.0181,47,102.92,102.92,47,56,0,0.42,50.92,50.92,0.9792,0.4947,6999.24,2368.32,0.0,38.38,1727.06,80.0,0.0,62.8,2486.44,0,9,8,-1,0.905,10.9,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 56 sales units. Carried 8 backlog units.
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,107.98,107.98,111,0,0,0.8224,-24.02,24.02,-0.182,0.2225,20672.64,7862.4,134.78,24.98,6805.41,230.0,1059.25,69.33,2394.88,0,27,23,0,1.0,4.96,0.0,False,,False,0.0,Carried 23 backlog units.
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.0059,123,91.89,91.89,91,0,53,0.9903,-54.11,54.11,-0.3706,0.5888,13628.16,8435.72,467.22,24.12,7534.56,0.0,1172.75,35.02,-5845.27,21,0,0,-1,0.905,0.0,4.96,False,,False,0.0,
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.88,0.0,0,0,0,-2,0.81,0.0,0.0,False,,False,0.0,
5,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,5,3,tour,209.52,85,87,87,0.005,86,125.01,125.01,86,39,0,0.6187,40.01,40.01,0.4707,0.3201,18018.72,5981.25,71.87,19.35,4744.98,140.0,442.57,86.23,4983.79,0,14,14,0,1.0,5.64,0.0,False,,False,0.0,Lost 39 sales units. Carried 14 backlog units.
5,Team 01,team_01_B,Control Tour,B,mid,maturity,6,2,tour,168.48,95,97,97,0.005,96,104.38,104.38,104,0,38,0.9964,9.38,9.38,0.0987,0.0899,17521.92,6499.97,308.13,23.4,5290.38,0.0,493.43,46.93,3541.52,46,0,0,-1,0.903,0.0,5.64,False,,False,0.0,
5,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.31,0.0,0,0,0,-2,0.805,0.0,0.0,False,,False,0.0,
5,Team 02,team_02_A,Momentum Edge,A,mid,maturity,5,2,power,128.48,158,146,146,0.0372,140,104.87,104.87,104,0,52,0.9917,-53.13,53.13,-0.3363,0.5066,13361.92,8917.68,464.65,174.06,7279.92,0.0,817.29,27.23,-4872.14,16,0,0,-1,0.903,5.61,0.0,False,,False,0.0,
