round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
2,Team 05,Community / Club,3,1,0,0,0,207,267.76,60.76,67.94,0.2537,69,128.36,225,225,303,74.26,31.21,0.0187,220,267.76,209,57,12,26,34,0.7471,26828.04,5742.64,9301.38,224.0,175.35,120.0,0.0,750.0,0.0,2947.43,0.0,0.0,43933.54,0.0,False,16313.37,10514.67,55.54,52.0,1.67,22.3,15,75,184,225,184,12,,Portfolio forecast WAPE was 25.37% against realized demand. Lost 57 sales units across the portfolio. Carried 12 backlog units into next round.
2,Team 06,Premium Quality,2,1,0,0,0,278,216.5,-61.5,61.5,0.2841,0,169.18,236,236,330,71.52,39.63,0.005,234,216.5,216,0,0,65,95,0.9977,36543.36,12166.41,14042.56,580.0,48.61,0.0,2232.0,4000.0,440.0,13208.45,10000.0,0.0,47674.68,20000.0,True,33509.58,3033.78,47.62,74.95,2.0,0.0,47,24,307,236,307,0,,"Portfolio forecast WAPE was 28.41% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
3,Team 01,Premium Quality,2,1,0,0,0,180,226.21,46.21,59.35,0.2624,65,188.76,184,184,296,62.16,46.44,0.005,182,226.21,174,51,14,17,76,0.7244,32844.96,8544.96,10844.69,254.0,39.15,140.0,936.0,3000.0,0.0,5320.88,0.0,0.0,55409.84,0.0,False,23758.8,9086.16,77.1,66.11,2.0,8.26,9,76,184,184,184,14,,Portfolio forecast WAPE was 26.24% against realized demand. Lost 51 sales units across the portfolio. Carried 14 backlog units into next round.
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,287.95,-127.05,127.05,0.4412,36,126.51,384,384,416,92.31,34.21,0.0403,368,287.95,334,0,36,34,92,0.9004,42254.08,16283.96,20267.74,388.0,599.27,360.0,2088.0,1500.0,231.0,7680.0,3500.0,0.0,20919.19,10500.0,False,41717.97,536.11,15.28,26.9,2.0,11.75,0,0,476,384,476,83,,"Portfolio forecast WAPE was 44.12% against realized demand. Carried 36 backlog units into next round. Used $3,500.00 of planned borrowing."
3,Team 03,Engineering Challenger,2,1,0,0,0,200,230.53,30.53,30.53,0.1324,41,163.69,200,200,331,60.42,39.16,0.005,198,230.53,212,17,24,20,122,0.8329,34703.0,8458.56,11103.4,364.0,47.7,240.0,864.0,2500.0,66.0,7121.06,1000.0,0.0,55505.56,3000.0,False,23643.66,11059.34,71.2,61.95,2.0,8.04,34,106,216,200,216,24,,"Portfolio forecast WAPE was 13.24% against realized demand. Lost 17 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
3,Team 04,Low-Cost Volume,3,1,0,0,0,355,273.62,-81.38,129.7,0.474,43,107.77,348,348,467,74.52,30.94,0.046,331,273.62,243,7,36,293,38,0.8478,26189.1,10241.14,13993.77,1833.99,504.61,360.0,936.0,9000.0,462.0,25173.25,7000.0,0.0,18262.14,21000.0,True,37331.51,-11142.41,5.97,41.1,1.33,12.18,205,55,331,348,331,13,,"Portfolio forecast WAPE was 47.40% against realized demand. Lost 7 sales units across the portfolio. Carried 36 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
3,Team 05,Community / Club,3,1,0,0,0,207,301.98,94.98,94.98,0.3145,93,127.23,225,218,303,71.95,31.94,0.0232,211,301.98,220,81,12,17,0,0.7007,27990.84,5876.96,9209.51,102.0,230.46,120.0,0.0,750.0,0.0,1261.15,0.0,0.0,55635.45,0.0,False,16288.93,11701.91,57.61,44.54,1.67,25.14,26,34,184,218,184,12,,Portfolio forecast WAPE was 31.45% against realized demand. Lost 81 sales units across the portfolio. Carried 12 backlog units into next round.
3,Team 06,Premium Quality,2,1,0,0,0,278,234.71,-43.29,64.01,0.2727,20,170.56,236,236,361,65.37,40.56,0.0055,234,234.71,214,0,20,85,166,0.9118,36499.2,12451.92,14338.68,842.0,51.83,200.0,2232.0,4000.0,660.0,19844.92,10000.0,0.0,59397.45,30000.0,True,34776.43,1722.77,45.13,77.15,2.0,8.62,65,95,307,236,307,0,,"Portfolio forecast WAPE was 27.27% against realized demand. Carried 20 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 01,Premium Quality,2,1,0,0,0,180,240.44,60.44,60.44,0.2514,59,186.67,184,184,309,59.55,47.51,0.005,182,240.44,194,45,14,5,76,0.7625,36214.56,8741.84,11059.97,182.0,43.65,140.0,936.0,3000.0,0.0,4148.85,0.0,0.0,67520.94,0.0,False,24103.46,12111.1,84.38,63.49,2.0,5.87,17,76,184,184,184,14,,Portfolio forecast WAPE was 25.14% against realized demand. Lost 45 sales units across the portfolio. Carried 14 backlog units into next round.
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,333.47,-81.53,81.53,0.2445,43,125.09,384,384,445,86.29,34.99,0.0341,369,333.47,325,0,43,78,184,0.8796,40654.24,16655.24,20711.0,836.01,496.52,430.0,2088.0,1500.0,308.0,15474.3,3500.0,0.0,22048.66,14000.0,True,43024.77,-2370.53,8.59,24.68,2.0,9.63,34,92,476,384,476,36,,"Portfolio forecast WAPE was 24.45% against realized demand. Carried 43 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 03,Engineering Challenger,2,1,0,0,0,200,248.43,48.43,48.43,0.1949,132,162.5,200,122,343,35.57,40.06,0.005,120,248.43,140,108,24,0,0,0.5139,22750.0,8652.96,7134.01,0.0,31.5,240.0,864.0,2500.0,88.0,600.0,1000.0,0.0,59745.09,4000.0,False,19510.47,3239.53,49.51,50.89,2.0,5.41,20,122,0,122,216,24,,"Portfolio forecast WAPE was 19.49% against realized demand. Lost 108 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
4,Team 04,Low-Cost Volume,3,1,1,0,1,345,309.79,-35.21,89.21,0.288,68,106.24,338,338,480,70.42,31.65,0.0423,323,309.79,275,34,34,153,31,0.7953,37922.64,10159.65,13901.18,980.0,523.41,340.0,936.0,9000.0,616.0,16316.15,7000.0,0.0,26728.54,28000.0,True,36456.24,1466.4,16.85,34.67,1.33,10.8,293,38,331,338,321,36,,"Portfolio forecast WAPE was 28.80% against realized demand. Lost 34 sales units across the portfolio. Carried 34 backlog units into next round. Generated $8,705.34 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 05,Community / Club,3,1,0,0,0,201,299.93,98.93,98.93,0.3298,293,104.04,219,0,303,0.0,32.68,0.0566,0,299.93,17,281,12,0,0,0.0545,1768.68,5882.4,0.0,0.0,19.37,120.0,0.0,750.0,0.0,0.0,0.0,0.0,50632.36,0.0,False,6771.77,-5003.09,-243.12,9.95,1.67,17.48,17,0,0,0,180,12,,Portfolio forecast WAPE was 32.98% against realized demand. Lost 281 sales units across the portfolio. Carried 12 backlog units into next round.
4,Team 06,Premium Quality,2,1,0,0,0,278,252.92,-25.08,37.02,0.1464,79,164.58,236,166,392,42.35,41.5,0.005,164,252.92,192,29,50,57,0,0.7035,31599.36,12740.5,10702.78,342.0,43.2,500.0,2232.0,4000.0,880.0,12040.55,10000.0,0.0,69556.33,40000.0,True,31440.48,158.88,42.25,73.44,2.0,6.21,85,166,0,166,307,20,,"Portfolio forecast WAPE was 14.64% against realized demand. Lost 29 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
5,Team 01,Premium Quality,2,1,0,0,0,180,270.42,90.42,90.42,0.3344,96,187.35,184,184,322,57.14,48.57,0.005,182,270.42,187,82,14,0,76,0.6575,35035.2,8936.88,11275.25,152.0,42.08,140.0,936.0,3000.0,0.0,3691.32,0.0,0.0,78073.93,0.0,False,24482.21,10552.99,79.04,57.06,2.0,6.62,5,76,184,184,184,14,,Portfolio forecast WAPE was 33.44% against realized demand. Lost 82 sales units across the portfolio. Carried 14 backlog units into next round.
5,Team 02,Sponsorship Growth,3,1,0,0,0,403,351.75,-51.25,69.95,0.1989,157,119.18,373,184,474,38.82,35.78,0.035,176,351.75,237,76,81,17,0,0.6004,28244.48,16566.14,11130.22,102.0,381.69,810.0,2088.0,1500.0,385.0,4261.6,3500.0,0.0,20830.09,17500.0,True,32963.05,-4718.57,0.7,13.61,2.0,9.77,78,184,0,184,463,43,,"Portfolio forecast WAPE was 19.89% against realized demand. Lost 76 sales units across the portfolio. Carried 81 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
5,Team 03,Engineering Challenger,2,1,0,0,0,200,275.03,75.03,75.03,0.2728,100,164.73,200,200,355,56.34,40.96,0.005,198,275.03,198,76,24,0,232,0.6621,32617.0,8847.36,11558.1,464.0,44.55,240.0,864.0,2500.0,110.0,10252.72,1000.0,0.0,68734.08,5000.0,False,24628.01,7988.99,61.45,45.01,2.0,5.97,0,0,432,200,216,24,,"Portfolio forecast WAPE was 27.28% against realized demand. Lost 76 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
5,Team 04,Low-Cost Volume,2,0,0,1,1,230,312.65,82.65,143.35,0.4585,119,107.71,225,225,493,45.64,32.36,0.0463,214,312.65,192,96,23,175,127,0.6141,20679.75,6925.04,9450.66,1304.0,404.4,230.0,936.0,0,770.0,22373.23,7000.0,0.0,34388.19,35000.0,True,20020.1,659.65,20.31,20.92,2.0,12.2,153,31,321,225,214,0,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 45.85% against realized demand. Lost 96 sales units across the portfolio. Carried 23 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
5,Team 05,Community / Club,3,1,0,0,0,194,320.23,126.23,126.23,0.3942,124,128.16,212,212,303,69.97,33.41,0.0203,207,320.23,207,112,12,0,152,0.6231,26528.16,5813.34,9342.63,304.01,189.33,120.0,0.0,750.0,0.0,5078.32,0.0,0.0,60641.21,0.0,False,16519.31,10008.85,54.02,0.11,1.67,17.79,0,0,364,212,174,12,,Portfolio forecast WAPE was 39.42% against realized demand. Lost 112 sales units across the portfolio. Carried 12 backlog units into next round.
5,Team 06,Premium Quality,2,1,0,0,0,278,283.93,5.93,39.19,0.138,93,166.63,236,236,423,55.79,42.43,0.005,234,283.93,240,43,50,51,378,0.7187,39991.68,13026.01,14932.04,1062.0,54.01,500.0,2232.0,4000.0,1100.0,28929.31,10000.0,0.0,82641.95,50000.0,True,36906.06,3085.62,49.92,69.73,2.0,6.99,57,0,614,236,307,50,,"Portfolio forecast WAPE was 13.80% against realized demand. Lost 43 sales units across the portfolio. Carried 50 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
6,Team 01,Premium Quality,2,1,0,0,1,172,288.88,116.88,116.88,0.4046,127,188.76,176,176,335,52.54,49.64,0.005,174,288.88,174,116,11,0,84,0.5745,32844.96,8736.64,11013.41,168.0,39.15,110.0,936.0,3000.0,0.0,4169.76,0.0,0.0,86915.69,0.0,False,24003.2,8841.76,75.03,47.55,2.0,6.32,0,76,184,176,176,14,,Portfolio forecast WAPE was 40.46% against realized demand. Lost 116 sales units across the portfolio. Carried 11 backlog units into next round.
6,Team 02,Sponsorship Growth,3,1,0,0,0,394,372.99,-21.01,32.55,0.0873,110,123.98,364,364,503,72.37,36.56,0.0412,348,372.99,342,31,79,23,588,0.7533,42400.16,16488.56,20574.81,1313.99,632.76,790.0,2088.0,1500.0,462.0,26788.22,3500.0,0.0,22880.13,21000.0,True,43850.12,-1449.96,13.75,6.78,2.0,9.87,17,0,952,364,451,81,,"Portfolio forecast WAPE was 8.73% against realized demand. Lost 31 sales units across the portfolio. Carried 79 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
6,Team 03,Engineering Challenger,2,1,0,0,0,193,292.28,99.28,99.28,0.3397,124,164.03,193,193,367,52.59,41.86,0.005,191,292.28,191,101,23,0,255,0.6039,31329.0,8706.88,11387.68,510.0,42.98,230.0,864.0,2500.0,132.0,11574.3,1000.0,0.0,76689.54,6000.0,True,24373.54,6955.46,58.59,36.23,2.0,5.7,0,232,216,193,208,24,,"Portfolio forecast WAPE was 33.97% against realized demand. Lost 101 sales units across the portfolio. Carried 23 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
6,Team 04,Low-Cost Volume,2,1,0,0,1,219,318.31,99.31,151.61,0.4763,154,108.35,214,214,506,42.29,33.07,0.0487,203,318.31,186,132,22,0,127,0.545,28227.78,6713.21,9199.88,254.0,406.36,220.0,936.0,0.0,924.0,10499.89,7000.0,0.0,50962.52,42000.0,True,18653.45,9574.33,20.61,4.27,2.0,9.84,175,127,214,214,203,23,,"Portfolio forecast WAPE was 47.63% against realized demand. Lost 132 sales units across the portfolio. Carried 22 backlog units into next round. Generated $8,074.08 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
6,Team 05,Community / Club,3,1,0,0,0,194,370.69,176.69,176.69,0.4767,177,128.14,212,212,303,69.97,34.14,0.0248,204,370.69,204,165,12,0,114,0.5331,26140.56,5940.36,9532.03,227.99,227.64,120.0,0.0,750.0,0.0,3891.96,0.0,0.0,69983.75,0.0,False,16798.02,9342.54,51.18,0.0,1.67,20.55,0,152,174,212,174,12,,Portfolio forecast WAPE was 47.67% against realized demand. Lost 165 sales units across the portfolio. Carried 12 backlog units into next round.
6,Team 06,Premium Quality,2,1,0,0,0,267,300.86,33.86,63.22,0.2101,119,167.29,226,226,454,49.78,43.36,0.007,223,300.86,231,71,48,43,459,0.6584,38643.84,12747.84,14651.1,1176.0,72.98,480.0,2232.0,4000.0,1320.0,33554.32,10000.0,0.0,94605.87,60000.0,True,36679.92,1963.92,48.36,63.45,2.0,6.5,51,378,307,226,294,50,,"Portfolio forecast WAPE was 21.01% against realized demand. Lost 71 sales units across the portfolio. Carried 48 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
7,Team 01,Premium Quality,1,1,0,0,1,78,176.17,98.17,98.17,0.5572,108,209.52,80,80,348,22.99,50.71,0.005,79,176.17,79,108,0,0,180,0.4221,16552.08,4056.8,5177.6,360.0,17.78,0.0,936.0,3000.0,0.0,9127.8,0.0,0.0,89919.59,0.0,False,13548.18,3003.9,92.4,32.04,2.0,0.0,0,84,176,80,80,11,,Portfolio forecast WAPE was 55.72% against realized demand. Lost 108 sales units across the portfolio.
7,Team 02,Sponsorship Growth,3,1,0,0,0,382,457.7,75.7,75.7,0.1654,175,121.24,353,353,532,66.35,37.35,0.0371,338,457.7,361,99,76,0,698,0.6726,43769.44,16359.3,20421.21,1395.99,607.51,760.0,2088.0,1500.0,539.0,29745.3,3500.0,0.0,26478.56,24500.0,True,43671.01,98.43,17.68,0.0,2.0,13.12,23,588,463,353,438,79,,"Portfolio forecast WAPE was 16.54% against realized demand. Lost 99 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
7,Team 03,Engineering Challenger,2,1,0,0,0,184,341.31,157.31,157.31,0.4609,181,164.77,184,184,379,48.55,42.76,0.005,182,341.31,182,159,22,0,71,0.4996,29988.0,8509.24,11100.69,142.0,40.95,220.0,864.0,2500.0,154.0,4085.96,1000.0,0.0,84146.66,7000.0,False,23530.88,6457.12,56.8,24.33,2.0,7.49,0,255,0,184,199,23,,"Portfolio forecast WAPE was 46.09% against realized demand. Lost 159 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing."
7,Team 04,Low-Cost Volume,1,1,1,0,0,86,283.77,197.77,197.77,0.6969,225,128.1,84,84,519,16.18,33.78,0.0393,80,283.77,80,216,9,0,246,0.2616,10248.0,2702.4,3778.32,492.0,141.56,90.0,936.0,9000.0,1078.0,15659.88,7000.0,0.0,49992.24,49000.0,True,18218.28,-7970.28,45.32,0.0,2.0,0.0,0,127,203,84,80,22,,"Portfolio forecast WAPE was 69.69% against realized demand. Lost 216 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
7,Team 05,Community / Club,3,1,0,0,0,191,458.74,267.74,267.74,0.5836,358,127.77,208,114,303,37.62,34.87,0.0212,111,458.74,111,347,11,0,0,0.2358,14182.08,5962.77,5286.62,0.0,106.04,110.0,0.0,750.0,0.0,0.0,0.0,0.0,71950.4,0.0,False,12215.43,1966.65,25.47,0.0,1.67,27.71,0,114,0,114,171,12,,Portfolio forecast WAPE was 58.36% against realized demand. Lost 347 sales units across the portfolio. Carried 11 backlog units into next round.
7,Team 06,Premium Quality,2,1,0,0,0,257,356.31,99.31,99.31,0.2787,145,164.18,217,217,485,44.74,44.29,0.005,215,356.31,258,99,46,0,242,0.6381,42359.04,12489.78,14394.64,484.0,58.05,460.0,2232.0,4000.0,1540.0,21218.18,10000.0,0.0,111306.44,70000.0,True,35658.47,6700.57,59.75,56.41,2.0,8.66,43,459,0,217,282,48,,"Portfolio forecast WAPE was 27.87% against realized demand. Lost 99 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
8,Team 01,Premium Quality,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,361,0.0,51.77,0.0,0,0.0,0,0,0,0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3000.0,0.0,13460.2,0.0,0.0,85983.59,0.0,False,3936.0,-3936.0,0.0,37.62,2.0,0.0,0,180,80,0,0,0,,Portfolio forecast WAPE was 0.00% against realized demand.
8,Team 02,Sponsorship Growth,3,1,0,0,0,382,530.05,148.05,148.05,0.2793,266,123.27,353,353,561,62.92,38.13,0.0371,338,530.05,338,190,76,0,345,0.5577,41664.48,16700.94,20832.19,689.99,564.33,760.0,2088.0,1500.0,616.0,17354.85,3500.0,0.0,27891.59,28000.0,True,43751.45,-2086.97,10.55,0.0,2.0,15.17,0,698,0,353,438,76,,"Portfolio forecast WAPE was 27.93% against realized demand. Lost 190 sales units across the portfolio. Carried 76 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
8,Team 03,Engineering Challenger,2,1,0,0,0,184,393.23,209.23,209.23,0.5321,232,164.77,184,184,391,47.06,43.65,0.005,182,393.23,182,210,22,0,294,0.4383,29988.0,8686.35,11310.27,588.0,40.95,220.0,864.0,2500.0,176.0,14033.1,1000.0,0.0,90749.09,8000.0,True,24385.57,5602.43,54.67,9.4,2.0,8.63,0,71,407,184,199,22,,"Portfolio forecast WAPE was 53.21% against realized demand. Lost 210 sales units across the portfolio. Carried 22 backlog units into next round. Used $1,000.00 of planned borrowing. Liquidity stress flagged this round."
8,Team 04,Low-Cost Volume,1,0,0,1,1,86,324.96,238.96,238.96,0.7354,245,128.1,84,84,532,15.79,34.49,0.0533,79,324.96,79,236,9,0,242,0.2431,10119.9,2759.2,3851.4,484.0,189.56,90.0,936.0,0,1232.0,16746.58,7000.0,0.0,57569.98,56000.0,True,9542.16,577.74,42.02,0.0,2.0,0.0,0,246,80,84,80,0,"Launched Team 04 NextGen into slot C, replacing Team 04 NextGen","Launched Team 04 NextGen into slot C, replacing Team 04 NextGen Portfolio forecast WAPE was 73.54% against realized demand. Lost 236 sales units across the portfolio. Carried 9 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
8,Team 05,Community / Club,3,1,0,0,0,191,539.76,348.76,348.76,0.6461,347,127.75,208,208,303,68.65,35.61,0.0212,203,539.76,203,336,11,0,137,0.3686,25932.48,6089.31,9722.67,274.01,193.89,110.0,0.0,750.0,0.0,4878.57,0.0,0.0,80743.0,0.0,False,17139.88,8792.6,48.9,0.0,1.67,32.57,0,0,345,208,171,11,,Portfolio forecast WAPE was 64.61% against realized demand. Lost 336 sales units across the portfolio. Carried 11 backlog units into next round.
8,Team 06,Premium Quality,2,1,0,0,0,257,415.0,158.0,158.0,0.3807,245,167.07,217,217,516,42.05,45.22,0.005,215,415.0,215,199,46,0,601,0.4664,35919.36,12752.04,14670.12,1202.0,48.38,460.0,2232.0,4000.0,1760.0,39177.22,10000.0,0.0,120101.26,80000.0,True,37124.54,-1205.18,39.3,43.08,2.0,10.09,0,242,576,217,282,46,,"Portfolio forecast WAPE was 38.07% against realized demand. Lost 199 sales units across the portfolio. Carried 46 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
9,Team 01,Premium Quality,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,374,0.0,52.84,0.0,0,0.0,0,0,0,0,260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,3000.0,0.0,13738.4,0.0,0.0,82047.59,0.0,False,3936.0,-3936.0,0.0,43.2,2.0,0.0,0,260,0,0,0,0,,Portfolio forecast WAPE was 0.00% against realized demand.
