round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value
4,Team 01,team_01_B,B,Control Tour,95,160.92,96,65.92,65.92,0.6939,0.4096
4,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
4,Team 02,team_02_A,A,Momentum Edge,158,182.33,141,24.33,24.33,0.154,0.1334
4,Team 02,team_02_B,B,Rise Power,112,161.75,100,49.75,49.75,0.4442,0.3076
4,Team 02,team_02_C,C,Court Wave,145,149.06,128,4.06,4.06,0.028,0.0272
4,Team 03,team_03_A,A,Vector X,90,179.48,54,89.48,89.48,0.9942,0.4986
4,Team 03,team_03_B,B,Axis Control,110,188.23,66,78.23,78.23,0.7111,0.4156
4,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
4,Team 04,team_04_A,A,Starter Pop,144,157.83,146,13.83,13.83,0.096,0.0876
4,Team 04,team_04_B,B,Club Value,115,105.5,105,-9.5,9.5,-0.0826,0.0901
4,Team 04,team_04_C,C,Team 04 NextGen,86,239.28,79,153.28,153.28,1.7824,0.6406
4,Team 05,team_05_A,A,Club Control,83,157.56,0,74.56,74.56,0.8983,0.4732
4,Team 05,team_05_B,B,Court Starter,66,100.01,0,34.01,34.01,0.5153,0.3401
4,Team 05,team_05_C,C,Club Spin,52,172.15,0,120.15,120.15,2.3106,0.6979
4,Team 06,team_06_A,A,Elite Spin Pro,132,202.35,78,70.35,70.35,0.5329,0.3477
4,Team 06,team_06_B,B,Control Tour,146,174.02,86,28.02,28.02,0.1919,0.161
4,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 01,team_01_A,A,Elite Spin Pro,85,226.61,86,141.61,141.61,1.6661,0.6249
5,Team 01,team_01_B,B,Control Tour,95,189.23,96,94.23,94.23,0.9919,0.498
5,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 02,team_02_A,A,Momentum Edge,158,215.17,69,57.17,57.17,0.3619,0.2657
5,Team 02,team_02_B,B,Rise Power,112,190.34,49,78.34,78.34,0.6995,0.4116
5,Team 02,team_02_C,C,Court Wave,133,143.39,58,10.39,10.39,0.0781,0.0724
5,Team 03,team_03_A,A,Vector X,90,208.41,89,118.41,118.41,1.3157,0.5682
5,Team 03,team_03_B,B,Axis Control,110,218.94,109,108.94,108.94,0.9904,0.4976
5,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 04,team_04_A,A,Starter Pop,144,178.94,135,34.94,34.94,0.2426,0.1953
5,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 04,team_04_C,C,Team 04 NextGen,86,252.94,80,166.94,166.94,1.9412,0.66
5,Team 05,team_05_A,A,Club Control,76,166.08,81,90.08,90.08,1.1852,0.5424
5,Team 05,team_05_B,B,Court Starter,66,132.46,70,66.46,66.46,1.007,0.5017
5,Team 05,team_05_C,C,Club Spin,52,221.27,56,169.27,169.27,3.2553,0.765
5,Team 06,team_06_A,A,Elite Spin Pro,132,236.58,111,104.58,104.58,0.7922,0.442
5,Team 06,team_06_B,B,Control Tour,146,203.64,123,57.64,57.64,0.3948,0.283
5,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 01,team_01_A,A,Elite Spin Pro,85,251.01,86,166.01,166.01,1.9531,0.6614
6,Team 01,team_01_B,B,Control Tour,87,175.91,88,88.91,88.91,1.022,0.5054
6,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 02,team_02_A,A,Momentum Edge,158,248.93,140,90.93,90.93,0.5755,0.3653
6,Team 02,team_02_B,B,Rise Power,103,169.69,91,66.69,66.69,0.6475,0.393
6,Team 02,team_02_C,C,Court Wave,133,180.38,117,47.38,47.38,0.3563,0.2627
6,Team 03,team_03_A,A,Vector X,83,189.82,82,106.82,106.82,1.287,0.5627
6,Team 03,team_03_B,B,Axis Control,110,248.94,109,138.94,138.94,1.2631,0.5581
6,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 04,team_04_A,A,Starter Pop,133,176.83,123,43.83,43.83,0.3295,0.2479
6,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 04,team_04_C,C,Team 04 NextGen,86,332.53,80,246.53,246.53,2.8666,0.7414
6,Team 05,team_05_A,A,Club Control,76,195.36,80,119.36,119.36,1.5706,0.611
6,Team 05,team_05_B,B,Court Starter,66,167.69,69,101.69,101.69,1.5407,0.6064
6,Team 05,team_05_C,C,Club Spin,52,260.27,55,208.27,208.27,4.0052,0.8002
6,Team 06,team_06_A,A,Elite Spin Pro,132,263.29,111,131.29,131.29,0.9946,0.4986
6,Team 06,team_06_B,B,Control Tour,135,184.34,112,49.34,49.34,0.3655,0.2677
6,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 01,team_01_A,A,Elite Spin Pro,78,259.73,79,181.73,181.73,2.3299,0.6997
7,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 02,team_02_A,A,Momentum Edge,146,278.67,130,132.67,132.67,0.9087,0.4761
7,Team 02,team_02_B,B,Rise Power,103,235.03,91,132.03,132.03,1.2819,0.5618
7,Team 02,team_02_C,C,Court Wave,133,250.67,117,117.67,117.67,0.8847,0.4694
7,Team 03,team_03_A,A,Vector X,83,256.0,82,173.0,173.0,2.0843,0.6758
7,Team 03,team_03_B,B,Axis Control,101,266.79,100,165.79,165.79,1.6415,0.6214
7,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_C,C,Team 04 NextGen,86,434.22,79,348.22,348.22,4.049,0.8019
7,Team 05,team_05_A,A,Club Control,76,268.76,45,192.76,192.76,2.5363,0.7172
7,Team 05,team_05_B,B,Court Starter,66,232.47,38,166.47,166.47,2.5222,0.7161
7,Team 05,team_05_C,C,Club Spin,49,289.29,28,240.29,240.29,4.904,0.8306
7,Team 06,team_06_A,A,Elite Spin Pro,122,288.3,102,166.3,166.3,1.3631,0.5768
7,Team 06,team_06_B,B,Control Tour,135,246.08,113,111.08,111.08,0.8228,0.4514
7,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 02,team_02_A,A,Momentum Edge,146,330.54,130,184.54,184.54,1.264,0.5583
8,Team 02,team_02_B,B,Rise Power,103,280.17,91,177.17,177.17,1.7201,0.6324
8,Team 02,team_02_C,C,Court Wave,133,297.94,117,164.94,164.94,1.2402,0.5536
8,Team 03,team_03_A,A,Vector X,83,305.75,82,222.75,222.75,2.6838,0.7285
8,Team 03,team_03_B,B,Axis Control,101,316.91,100,215.91,215.91,2.1377,0.6813
8,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_C,C,Team 04 NextGen,86,484.83,80,398.83,398.83,4.6376,0.8226
8,Team 05,team_05_A,A,Club Control,76,318.56,81,242.56,242.56,3.1916,0.7614
8,Team 05,team_05_B,B,Court Starter,66,276.29,70,210.29,210.29,3.1862,0.7611
8,Team 05,team_05_C,C,Club Spin,49,343.18,52,294.18,294.18,6.0036,0.8572
8,Team 06,team_06_A,A,Elite Spin Pro,122,331.31,102,209.31,209.31,1.7157,0.6318
8,Team 06,team_06_B,B,Control Tour,135,281.51,113,146.51,146.51,1.0852,0.5204
8,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 02,team_02_A,A,Momentum Edge,146,349.43,129,203.43,203.43,1.3933,0.5822
9,Team 02,team_02_B,B,Rise Power,103,296.57,91,193.57,193.57,1.8793,0.6527
9,Team 02,team_02_C,C,Court Wave,133,315.54,117,182.54,182.54,1.3725,0.5785
9,Team 03,team_03_A,A,Vector X,83,326.46,82,243.46,243.46,2.9333,0.7458
9,Team 03,team_03_B,B,Axis Control,101,337.46,100,236.46,236.46,2.3412,0.7007
9,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_C,C,Team 04 NextGen,86,558.09,80,472.09,472.09,5.4894,0.8459
9,Team 05,team_05_A,A,Club Control,76,337.24,80,261.24,261.24,3.4373,0.7746
9,Team 05,team_05_B,B,Court Starter,66,292.97,69,226.97,226.97,3.4389,0.7747
9,Team 05,team_05_C,C,Club Spin,49,363.18,51,314.18,314.18,6.4119,0.8651
9,Team 06,team_06_A,A,Elite Spin Pro,122,353.24,102,231.24,231.24,1.8954,0.6546
9,Team 06,team_06_B,B,Control Tour,135,297.82,112,162.82,162.82,1.2061,0.5467
9,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 02,team_02_A,A,Momentum Edge,146,334.71,130,188.71,188.71,1.2925,0.5638
10,Team 02,team_02_B,B,Rise Power,103,285.44,91,182.44,182.44,1.7713,0.6392
10,Team 02,team_02_C,C,Court Wave,133,305.68,117,172.68,172.68,1.2984,0.5649
10,Team 03,team_03_A,A,Vector X,83,311.53,82,228.53,228.53,2.7533,0.7336
10,Team 03,team_03_B,B,Axis Control,101,321.23,100,220.23,220.23,2.1805,0.6856
10,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_C,C,Team 04 NextGen,86,529.81,79,443.81,443.81,5.1606,0.8377
10,Team 05,team_05_A,A,Club Control,76,322.82,39,246.82,246.82,3.2477,0.7646
10,Team 05,team_05_B,B,Court Starter,66,283.05,34,217.05,217.05,3.2886,0.7668
10,Team 05,team_05_C,C,Club Spin,49,348.19,24,299.19,299.19,6.1058,0.8593
10,Team 06,team_06_A,A,Elite Spin Pro,122,317.44,102,195.44,195.44,1.602,0.6157
10,Team 06,team_06_B,B,Control Tour,135,273.63,113,138.63,138.63,1.0269,0.5066
10,Team 06,team_06_C,C,Team 06 NextGen,0,455.46,0,455.46,455.46,455.4634,1.0
11,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 01,team_01_C,C,Team 01 NextGen,0,406.92,0,406.92,406.92,406.9232,1.0
11,Team 02,team_02_A,A,Momentum Edge,146,322.64,130,176.64,176.64,1.2099,0.5475
11,Team 02,team_02_B,B,Rise Power,103,275.21,91,172.21,172.21,1.6719,0.6257
11,Team 02,team_02_C,C,Court Wave,133,296.3,117,163.3,163.3,1.2278,0.5511
11,Team 03,team_03_A,A,Vector X,83,299.85,82,216.85,216.85,2.6126,0.7232
11,Team 03,team_03_B,B,Axis Control,101,309.33,100,208.33,208.33,2.0626,0.6735
11,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_C,C,Team 04 NextGen,86,482.64,80,396.64,396.64,4.6121,0.8218
11,Team 05,team_05_A,A,Club Control,76,311.45,81,235.45,235.45,3.098,0.756
11,Team 05,team_05_B,B,Court Starter,66,274.26,70,208.26,208.26,3.1554,0.7594
11,Team 05,team_05_C,C,Club Spin,49,335.8,52,286.8,286.8,5.853,0.8541
11,Team 06,team_06_A,A,Elite Spin Pro,122,307.88,102,185.88,185.88,1.5236,0.6037
11,Team 06,team_06_B,B,Control Tour,135,264.82,113,129.82,129.82,0.9617,0.4902
11,Team 06,team_06_C,C,Team 06 NextGen,55,462.91,46,407.91,407.91,7.4166,0.8812
12,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 01,team_01_C,C,Team 01 NextGen,36,435.79,36,399.79,399.79,11.1054,0.9174
12,Team 02,team_02_A,A,Momentum Edge,146,333.8,129,187.8,187.8,1.2863,0.5626
12,Team 02,team_02_B,B,Rise Power,103,285.09,91,182.09,182.09,1.7679,0.6387
12,Team 02,team_02_C,C,Court Wave,133,307.04,117,174.04,174.04,1.3086,0.5668
12,Team 03,team_03_A,A,Vector X,83,313.31,82,230.31,230.31,2.7749,0.7351
12,Team 03,team_03_B,B,Axis Control,101,322.34,100,221.34,221.34,2.1915,0.6867
12,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_C,C,Team 04 NextGen,86,543.69,80,457.69,457.69,5.3219,0.8418
12,Team 05,team_05_A,A,Club Control,76,322.66,80,246.66,246.66,3.2455,0.7645
12,Team 05,team_05_B,B,Court Starter,66,284.56,69,218.56,218.56,3.3116,0.7681
12,Team 05,team_05_C,C,Club Spin,49,347.76,51,298.76,298.76,6.0972,0.8591
12,Team 06,team_06_A,A,Elite Spin Pro,122,321.61,102,199.61,199.61,1.6362,0.6207
12,Team 06,team_06_B,B,Control Tour,135,274.48,112,139.48,139.48,1.0332,0.5082
12,Team 06,team_06_C,C,Team 06 NextGen,55,518.86,46,463.86,463.86,8.4337,0.894
