round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,103.27,103.27,86,4,0,0.8248,18.27,18.27,0.215,0.1769,18018.72,4346.52,71.87,19.35,3948.06,140.0,442.57,114.18,7458.02,0,1,14,0,1.0,0.0,0.0,False,,False,0.0,Lost 4 sales units. Carried 14 backlog units.
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,91.3,91.3,91,0,18,0.9967,-3.7,3.7,-0.039,0.0406,15331.68,4826.72,188.13,20.48,4401.86,0.0,493.43,73.34,3993.39,13,0,0,-1,0.874,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.01,0.0,0,0,0,-2,0.747,0.0,0.0,False,,False,0.0,
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,95.33,95.33,37,33,0,0.3881,-62.67,62.67,-0.3966,0.6573,4753.76,0.0,0.0,56.28,0.0,250.0,0.0,83.96,3880.48,37,0,25,-1,0.874,2.51,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 33 sales units. Carried 25 backlog units.
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0334,0,89.86,89.86,0,55,0,0.0,-22.14,22.14,-0.1977,0.2464,0.0,0.0,0.0,0.0,0.0,410.0,0.0,112.12,-944.45,0,7,41,0,1.0,2.86,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 55 sales units. Carried 41 backlog units.
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,67.01,67.01,28,22,0,0.4178,-77.99,77.99,-0.5379,1.1638,2562.56,0.0,0.0,48.79,0.0,170.0,0.0,47.0,1945.22,28,0,17,-2,0.918,0.0,5.37,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 22 sales units. Carried 17 backlog units.
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,104.4,104.4,89,0,0,0.8062,14.4,14.4,0.16,0.1379,16376.0,4383.9,95.4,20.02,3719.84,210.0,388.8,97.02,6253.03,0,6,21,0,1.0,0.0,0.0,False,,False,0.0,Carried 21 backlog units.
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,95.6,95.6,95,0,42,0.9938,-14.4,14.4,-0.131,0.1507,14155.0,5297.6,368.6,21.38,4546.48,0.0,475.2,62.57,2250.75,28,0,0,-1,0.874,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.31,0.0,0,0,0,-2,0.918,0.0,0.0,False,,False,0.0,
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,92.44,92.44,92,0,91,0.9952,-51.56,51.56,-0.3581,0.5578,8597.4,5039.34,590.57,183.19,4054.21,0.0,379.24,27.48,-5069.44,49,0,0,-2,0.918,8.97,0.0,False,,False,0.0,
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,60.61,60.61,60,0,121,0.99,-64.39,64.39,-0.5151,1.0624,6174.0,4428.0,764.88,108.94,3536.65,0.0,330.83,36.67,-5237.79,63,0,0,-2,0.918,0.0,11.15,False,,False,0.0,
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,90.2,90.2,83,0,0,0.9202,4.2,4.2,0.0488,0.0465,10632.3,3103.8,26.55,161.81,2415.27,70.0,225.93,60.92,1291.72,3,0,7,-1,0.874,2.18,0.0,False,,False,0.0,Carried 7 backlog units.
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,78.12,78.12,81,0,7,0.9985,-4.88,4.88,-0.0588,0.0624,10905.84,3413.7,69.2,64.16,2297.06,0.0,0.0,65.5,4832.81,0,3,0,-1,0.874,3.95,11.16,False,,False,0.0,
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,66.83,66.83,66,0,27,0.9876,-5.17,5.17,-0.0719,0.0774,6866.64,2963.22,185.57,66.29,1990.78,0.0,0.0,34.84,1464.97,17,0,0,-2,0.918,0.0,10.19,False,,False,0.0,
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,111.01,111.01,56,52,0,0.4666,59.01,59.01,1.1349,0.5316,8339.52,2176.26,17.23,39.51,1454.8,120.0,0.0,79.53,4206.43,0,9,12,-1,0.874,17.4,0.0,False,,False,0.0,Lost 52 sales units. Carried 12 backlog units.
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,105.47,105.47,105,0,28,0.9955,-26.53,26.53,-0.201,0.2515,19555.2,6035.68,258.17,23.62,5773.89,0.0,1059.25,92.72,4305.9,22,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,95.55,95.55,95,0,64,0.9942,-50.45,50.45,-0.3455,0.5279,14227.2,6611.68,483.83,21.38,6392.52,0.0,1172.75,56.81,-2356.27,36,0,0,-1,0.874,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.45,0.0,0,0,0,-2,0.747,0.0,0.0,False,,False,0.0,
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,126.05,126.05,86,40,0,0.6141,41.05,41.05,0.4829,0.3256,18018.72,4449.18,71.87,19.35,4040.28,140.0,442.57,111.94,7049.68,0,14,14,0,1.0,7.78,0.0,False,,False,0.0,Lost 40 sales units. Carried 14 backlog units.
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,83.36,83.36,83,0,31,0.9957,-11.64,11.64,-0.1225,0.1397,13983.84,4940.21,266.13,18.68,4504.68,0.0,493.43,71.11,2566.5,18,0,0,-1,0.871,0.0,7.78,False,,False,0.0,
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88,0.0,0,0,0,-2,0.742,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0392,140,109.26,109.26,134,0,6,0.9981,-48.74,48.74,-0.3085,0.4461,17216.32,7257.66,105.96,236.34,6191.3,0.0,793.88,44.56,2024.7,0,25,0,-1,0.871,9.08,0.0,False,,False,0.0,
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0368,100,85.56,85.56,100,0,0,0.7902,-26.44,26.44,-0.2361,0.3091,15664.0,5344.56,49.83,165.77,4410.24,260.0,565.5,71.04,4393.18,0,41,26,0,1.0,1.9,6.3,False,,False,0.0,Carried 26 backlog units.
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0441,128,75.41,75.41,92,0,36,0.9956,-69.59,69.59,-0.4799,0.9228,8419.84,6710.72,280.21,182.61,5682.42,0.0,728.62,7.23,-5583.34,0,17,0,-2,0.917,0.0,4.68,False,,False,0.0,
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,97.45,97.45,89,5,0,0.7513,7.45,7.45,0.0828,0.0765,16376.0,4486.5,109.8,20.02,3806.35,240.0,388.8,94.99,6185.08,0,21,24,0,1.0,0.0,7.34,False,,False,0.0,Lost 5 sales units. Carried 24 backlog units.
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,116.36,116.36,116,0,35,0.9969,6.36,6.36,0.0579,0.0547,17284.0,5421.9,344.2,26.1,4652.21,0.0,475.2,60.55,5003.84,42,0,0,-1,0.871,7.34,0.0,False,,False,0.0,
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.24,0.0,0,0,0,-2,0.917,0.0,0.0,False,,False,0.0,
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0464,134,85.6,85.6,85,0,140,0.993,-58.4,58.4,-0.4056,0.6823,7943.25,5157.78,870.79,177.4,4149.43,0.0,379.24,25.93,-5726.89,91,0,0,-2,0.917,6.06,3.08,False,,False,0.0,
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0445,117,72.11,72.11,72,0,166,0.9984,-52.89,52.89,-0.4231,0.7333,7408.8,4532.55,1022.86,144.11,3619.71,0.0,330.83,35.11,-4714.36,121,0,0,-2,0.917,0.0,8.65,False,,False,0.0,
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0475,80,104.72,104.72,80,0,0,0.716,18.72,18.72,0.2177,0.1788,10248.0,3176.04,18.34,170.83,2472.0,310.0,225.93,59.35,283.46,0,7,31,-1,0.871,5.67,0.0,False,,False,0.0,Carried 31 backlog units.
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0221,85,87.42,87.42,87,0,5,0.9952,4.42,4.42,0.0533,0.0506,11713.68,3378.21,30.0,86.4,2345.39,0.0,0.0,63.87,5644.69,7,0,0,-1,0.871,4.41,12.49,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials.
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0268,73,74.7,74.7,74,0,26,0.9906,2.7,2.7,0.0375,0.0361,7698.96,2956.4,156.0,89.2,2048.85,0.0,0.0,33.2,2252.84,27,0,0,-2,0.917,0.0,11.39,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials.
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.0201,53,124.2,124.2,53,71,0,0.3891,72.2,72.2,1.3885,0.5813,7892.76,2150.5,0.0,48.05,1482.72,120.0,0.0,77.88,3766.15,0,12,12,-1,0.871,19.46,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 71 sales units. Carried 12 backlog units.
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,129.22,129.22,129,0,10,0.9983,-2.78,2.78,-0.0211,0.0215,24024.96,6176.8,217.56,29.03,5909.39,0.0,1059.25,90.53,8237.78,28,0,0,0,1.0,8.08,0.0,False,,False,0.0,
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.0059,123,86.58,86.58,86,0,101,0.9933,-59.42,59.42,-0.407,0.6863,12879.36,6766.68,780.44,22.79,6542.53,0.0,1172.75,54.63,-4010.68,64,0,0,-1,0.871,0.0,8.08,False,,False,0.0,
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.32,0.0,0,0,0,-2,0.742,0.0,0.0,False,,False,0.0,
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,122.19,122.19,86,36,0,0.6315,37.19,37.19,0.4375,0.3043,18018.72,4550.97,71.87,19.35,4133.37,140.0,442.57,109.7,7011.06,0,14,14,-1,0.825,5.4,0.0,False,,False,0.0,Lost 36 sales units. Carried 14 backlog units.
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,100.03,100.03,100,0,27,0.9997,5.03,5.03,0.053,0.0503,16848.0,5053.7,242.13,22.5,4608.47,0.0,493.43,68.87,5077.3,31,0,0,-2,0.736,0.0,5.4,False,,False,0.0,
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.75,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,109.28,109.28,109,0,38,0.9974,-48.72,48.72,-0.3084,0.4458,14004.32,7424.1,367.92,156.0,6332.46,0.0,793.88,42.64,-1597.86,6,0,0,-2,0.736,6.5,0.0,False,,False,0.0,
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,100.78,100.78,100,0,0,0.7888,-11.22,11.22,-0.1002,0.1113,15664.0,5467.28,99.67,141.52,4510.79,260.0,565.5,69.08,4132.47,0,26,26,-1,0.825,2.53,4.31,False,,False,0.0,Carried 26 backlog units.
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,100.5,100.5,100,0,64,0.9951,-44.5,44.5,-0.3069,0.4428,9152.0,6864.82,512.42,174.23,5811.98,0.0,728.62,5.3,-5425.47,36,0,0,-3,0.872,0.0,4.72,False,,False,0.0,
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,55,0.005,54,114.33,114.33,54,63,0,0.3904,24.33,24.33,0.2703,0.2128,9936.0,2915.55,0.0,12.15,3900.92,210.0,389.51,90.93,1263.66,0,24,21,-1,0.825,0.0,5.01,False,,False,0.0,Production capped from 90 to 55 by shared capacity or materials. Lost 63 sales units. Carried 21 backlog units.
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,67,0.005,66,115.39,115.39,101,11,0,0.8753,5.39,5.39,0.049,0.0467,15049.0,3489.36,0.0,22.73,4752.04,30.0,474.49,56.86,5024.59,35,0,3,-2,0.736,5.01,0.0,False,,False,0.0,Production capped from 110 to 67 by shared capacity or materials. Lost 11 sales units. Carried 3 backlog units.
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.17,0.0,0,0,0,-3,0.872,0.0,0.0,False,,False,0.0,
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0422,135,111.6,111.6,111,0,164,0.9946,-32.4,32.4,-0.225,0.2903,10372.95,5276.22,1009.86,211.04,4238.2,0.0,390.46,24.38,-4192.08,140,0,0,-3,0.872,6.25,2.37,False,,False,0.0,
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0433,108,75.53,75.53,75,0,0,0.993,-39.47,39.47,-0.3432,0.5226,7717.5,4280.44,20.73,146.31,3396.57,0.0,312.92,33.37,6447.5,166,0,0,-3,0.872,0.0,7.86,False,,True,9214.7,Retired at the end of the round.
4,Team 04,team_04_C,Flex Edge,C,mid,maturity,4,2,hybrid,128.1,86,84,84,0.0413,80,104.91,104.91,80,21,0,0.5886,18.91,18.91,0.2198,0.1802,10248.0,3249.12,15.41,148.76,2524.88,340.0,232.62,57.77,504.2,0,31,34,-2,0.736,3.98,0.0,False,,False,0.0,Lost 21 sales units. Carried 34 backlog units.
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,0,0.0176,0,97.85,97.85,5,88,0,0.0511,14.85,14.85,0.1789,0.1518,673.2,0.0,0.0,3.96,0.0,40.0,0.0,95.39,369.89,5,0,4,-2,0.736,4.5,7.93,False,,False,0.0,Production capped from 90 to 0 by shared capacity or materials. Lost 88 sales units. Carried 4 backlog units.
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,0,0.0253,0,79.13,79.13,26,50,0,0.3286,13.13,13.13,0.1989,0.1659,2705.04,0.0,0.0,29.62,0.0,30.0,0.0,64.79,2435.69,26,0,3,-3,0.872,0.0,8.78,False,,False,0.0,Production capped from 72 to 0 by shared capacity or materials. Lost 50 sales units. Carried 3 backlog units.
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,0,0.0137,0,105.98,105.98,0,112,0,0.0,53.98,53.98,1.0381,0.5094,0.0,0.0,0.0,0.0,0.0,50.0,0.0,109.67,-330.91,0,12,5,-2,0.736,12.21,0.0,False,,False,0.0,Production capped from 57 to 0 by shared capacity or materials. Lost 112 sales units. Carried 5 backlog units.
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,79,0.005,78,127.13,127.13,88,0,0,0.6922,-4.87,4.87,-0.0369,0.0383,16389.12,4659.42,0.0,19.8,6063.25,390.0,1062.22,85.76,2007.25,10,0,39,-1,0.825,5.69,0.0,False,,False,0.0,Production capped from 112 to 79 by shared capacity or materials. Carried 39 backlog units.
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,87,0.005,86,105.37,105.37,105,0,82,0.9965,-40.63,40.63,-0.2783,0.3856,15724.8,5061.66,492.0,23.62,6677.25,0.0,1169.78,50.08,487.67,101,0,0,-2,0.736,0.0,5.69,False,,False,0.0,Production capped from 124 to 87 by shared capacity or materials.
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.19,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,
