round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0403,118,93.43,93.43,93,0,25,0.9954,-31.57,31.57,-0.2525,0.3379,9569.7,4552.23,200.9,168.86,3321.39,0.0,330.83,37.5,-1273.37,0,0,0,-1,0.972,0.0,17.19,False,,False,0.0,
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0473,80,132.83,132.83,80,22,0,0.6023,46.83,46.83,0.5446,0.3526,10248.0,3224.76,34.76,170.36,2268.26,300.0,225.93,61.32,798.3,0,0,30,0,1.0,3.36,0.0,False,,False,0.0,Lost 22 sales units. Carried 30 backlog units.
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0196,88,164.03,164.03,88,71,0,0.5365,81.03,81.03,0.9763,0.494,11848.32,3510.9,60.0,77.63,2157.22,50.0,0.0,66.32,5689.29,0,0,5,0,1.0,10.02,0.0,False,,False,0.0,Lost 71 sales units. Carried 5 backlog units.
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0223,76,98.16,98.16,76,21,0,0.7743,26.16,26.16,0.3633,0.2665,7907.04,2985.06,52.0,76.33,1869.59,10.0,0.0,36.46,2732.57,0,0,1,-1,0.972,0.0,19.19,False,,False,0.0,Lost 21 sales units. Carried 1 backlog units.
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0197,55,143.45,143.45,55,82,0,0.3834,91.45,91.45,1.7586,0.6375,8190.6,2282.85,38.0,48.71,1366.24,60.0,0.0,79.56,4129.57,0,0,6,0,1.0,9.17,0.0,False,,False,0.0,Lost 82 sales units. Carried 6 backlog units.
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.0062,111,128.18,128.18,111,0,0,0.8659,-3.82,3.82,-0.0289,0.0298,20672.64,6417.6,22.78,30.93,5422.76,170.0,1059.25,91.72,5656.53,0,0,17,1,1.054,0.0,0.0,False,,False,0.0,Carried 17 backlog units.
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,142.7,142.7,123,0,0,0.8619,-3.3,3.3,-0.0226,0.0231,18420.48,6852.24,25.22,27.68,6003.78,190.0,1172.75,57.28,2041.6,0,0,19,0,1.0,0.0,0.0,False,,False,0.0,Carried 19 backlog units.
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38,0.0,0,0,0,-1,0.92,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,161.17,161.17,86,74,0,0.5114,76.17,76.17,0.8961,0.4726,18018.72,4940.73,71.87,19.35,3799.29,80.0,442.57,109.06,7150.2,0,7,8,1,1.054,0.0,0.0,False,,False,0.0,Lost 74 sales units. Carried 8 backlog units.
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,158.04,158.04,96,63,0,0.5817,63.04,63.04,0.6635,0.3989,16174.08,5344.7,80.13,21.6,4235.99,60.0,493.43,69.71,4452.94,0,7,6,0,1.0,0.0,0.0,False,,False,0.0,Lost 63 sales units. Carried 6 backlog units.
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.81,0.0,0,0,0,-1,0.918,0.0,0.0,False,,False,0.0,
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,158.64,158.64,0,145,0,0.0,0.64,0.64,0.0041,0.004,0.0,0.0,0.0,0.0,0.0,290.0,0.0,85.64,-864.14,0,16,29,0,1.0,4.21,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 145 sales units. Carried 29 backlog units.
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0374,0,143.57,143.57,0,157,0,0.0,31.57,31.57,0.2819,0.2199,0.0,0.0,0.0,0.0,0.0,320.0,0.0,113.8,-839.6,0,46,32,1,1.054,4.79,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 157 sales units. Carried 32 backlog units.
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,112.25,112.25,0,111,0,0.0,-32.75,32.75,-0.2258,0.2917,0.0,0.0,0.0,0.0,0.0,220.0,0.0,48.68,-626.26,0,21,22,-1,0.971,0.0,9.0,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 111 sales units. Carried 22 backlog units.
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,162.99,162.99,89,75,0,0.4972,72.99,72.99,0.811,0.4478,16376.0,4831.2,95.4,20.02,3579.88,140.0,388.8,93.49,6098.1,0,16,14,1,1.054,0.0,0.0,False,,False,0.0,Lost 75 sales units. Carried 14 backlog units.
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,170.29,170.29,109,59,0,0.6114,60.29,60.29,0.5481,0.3541,16241.0,5681.5,116.6,24.53,4375.4,100.0,475.2,60.52,4190.37,0,8,10,0,1.0,0.0,0.0,False,,False,0.0,Lost 59 sales units. Carried 10 backlog units.
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.03,0.0,0,0,0,-1,0.971,0.0,0.0,False,,False,0.0,
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,170.87,170.87,134,33,0,0.7576,26.87,26.87,0.1866,0.1573,12522.3,5273.4,44.57,266.83,3902.66,90.0,379.24,26.95,-845.44,0,6,9,-1,0.971,16.35,0.0,False,,False,0.0,Lost 33 sales units. Carried 9 backlog units.
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,110.51,110.51,110,0,33,0.9954,-14.49,14.49,-0.1159,0.1311,11319.0,4655.55,236.88,199.73,3404.45,0.0,330.83,35.95,285.57,25,0,0,-1,0.971,0.0,20.33,False,,False,0.0,
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,169.47,169.47,80,92,0,0.4011,83.47,83.47,0.9706,0.4925,10248.0,3297.84,26.55,155.96,2324.99,270.0,225.93,59.74,563.76,0,30,27,0,1.0,3.97,0.0,False,,False,0.0,Lost 92 sales units. Carried 27 backlog units.
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,143.63,143.63,88,57,0,0.5921,60.63,60.63,0.7305,0.4221,11848.32,3591.0,27.2,69.71,2210.94,30.0,0.0,64.7,5687.06,0,5,3,0,1.0,7.0,20.52,False,,False,0.0,Lost 57 sales units. Carried 3 backlog units.
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,118.54,118.54,76,41,0,0.6357,46.54,46.54,0.6465,0.3926,7907.04,3055.26,23.57,76.33,1916.15,20.0,0.0,34.83,2623.91,0,1,2,-1,0.971,0.0,18.07,False,,False,0.0,Lost 41 sales units. Carried 2 backlog units.
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,201.33,201.33,56,144,0,0.2701,149.33,149.33,2.8716,0.7417,8339.52,2333.58,17.23,39.51,1400.26,70.0,0.0,77.94,4153.17,0,6,7,0,1.0,31.59,0.0,False,,False,0.0,Lost 144 sales units. Carried 7 backlog units.
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,165.09,165.09,111,45,0,0.6096,33.09,33.09,0.2507,0.2004,20672.64,6558.72,90.17,24.98,5558.26,260.0,1059.25,89.53,5154.21,0,17,26,1,1.054,0.0,0.0,False,,False,0.0,Lost 45 sales units. Carried 26 backlog units.
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,170.62,170.62,123,42,0,0.6487,24.62,24.62,0.1686,0.1443,18420.48,7008.48,99.83,27.68,6153.79,240.0,1172.75,55.09,1685.0,0,19,24,0,1.0,0.0,0.0,False,,False,0.0,Lost 42 sales units. Carried 24 backlog units.
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25,0.0,0,0,0,-1,0.918,0.0,0.0,False,,False,0.0,
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,204.93,204.93,86,117,0,0.4039,119.93,119.93,1.4109,0.5852,18018.72,5042.52,71.87,19.35,3892.38,90.0,442.57,106.82,6728.02,0,8,9,1,1.054,14.01,0.0,False,,False,0.0,Lost 117 sales units. Carried 9 backlog units.
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,150.03,150.03,96,55,0,0.6153,55.03,55.03,0.5792,0.3668,16174.08,5457.22,80.13,21.6,4339.78,50.0,493.43,67.48,4463.93,0,6,5,0,1.0,0.0,14.01,False,,False,0.0,Lost 55 sales units. Carried 5 backlog units.
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.68,0.0,0,0,0,-1,0.916,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0338,141,209.0,209.0,141,58,0,0.5924,51.0,51.0,0.3228,0.244,18115.68,7386.14,69.96,214.49,5963.26,380.0,793.88,44.94,2676.43,0,29,38,0,1.0,15.86,0.0,False,,False,0.0,Lost 58 sales units. Carried 38 backlog units.
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0354,100,144.32,144.32,100,46,0,0.5672,32.32,32.32,0.2885,0.2239,15664.0,5480.8,49.83,159.52,4247.8,300.0,565.5,70.99,4424.48,0,32,30,1,1.054,3.6,10.59,False,,False,0.0,Lost 46 sales units. Carried 30 backlog units.
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0387,128,143.1,143.1,128,22,0,0.7753,-1.9,1.9,-0.0131,0.0133,11714.56,6693.3,64.21,223.02,5473.13,150.0,728.62,8.62,-2050.13,0,22,15,-1,0.97,0.0,8.88,False,,False,0.0,Lost 22 sales units. Carried 15 backlog units.
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,157.68,157.68,89,72,0,0.5184,67.68,67.68,0.752,0.4292,16376.0,4933.8,109.8,20.02,3667.36,100.0,388.8,91.45,6096.2,0,14,10,1,1.054,0.0,11.87,False,,False,0.0,Lost 72 sales units. Carried 10 backlog units.
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,214.21,214.21,109,101,0,0.4862,104.21,104.21,0.9473,0.4865,16241.0,5805.8,134.2,24.53,4482.32,140.0,475.2,58.49,3738.97,0,10,14,0,1.0,11.87,0.0,False,,False,0.0,Lost 101 sales units. Carried 14 backlog units.
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.95,0.0,0,0,0,-1,0.97,0.0,0.0,False,,False,0.0,
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0422,135,166.16,166.16,135,33,0,0.7707,22.16,22.16,0.1539,0.1334,12615.75,5391.84,30.79,256.67,3997.88,70.0,379.24,25.4,-437.18,0,9,7,-1,0.97,11.59,5.97,False,,False,0.0,Lost 33 sales units. Carried 7 backlog units.
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0403,118,137.99,137.99,137,0,14,0.9928,12.99,12.99,0.1039,0.0941,14097.3,4760.1,110.86,248.76,3487.51,0.0,330.83,34.39,2728.93,33,0,0,-1,0.97,0.0,16.55,False,,False,0.0,
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0433,80,206.85,206.85,80,124,0,0.3421,120.85,120.85,1.4053,0.5842,10248.0,3370.92,18.34,155.96,2381.72,290.0,225.93,58.16,161.95,0,27,29,0,1.0,10.93,0.0,False,,False,0.0,Lost 124 sales units. Carried 29 backlog units.
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0176,85,169.08,169.08,85,84,0,0.494,86.08,86.08,1.0371,0.5091,11444.4,3550.47,0.0,67.33,2259.48,30.0,0.0,63.06,5304.37,0,3,3,0,1.0,8.21,24.15,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials. Lost 84 sales units. Carried 3 backlog units.
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0223,74,139.04,139.04,74,65,0,0.5247,67.04,67.04,0.9311,0.4822,7698.96,3045.32,0.0,74.32,1973.8,20.0,0.0,33.2,2394.12,0,2,2,-1,0.97,0.0,21.19,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials. Lost 65 sales units. Carried 2 backlog units.
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.0157,54,236.72,236.72,54,182,0,0.2216,184.72,184.72,3.5522,0.7803,8041.68,2302.85,0.0,38.1,1428.41,70.0,0.0,76.28,3876.46,0,7,7,0,1.0,37.14,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 182 sales units. Carried 7 backlog units.
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,212.1,212.1,111,93,0,0.4662,80.1,80.1,0.6068,0.3776,20672.64,6700.96,157.56,24.98,5693.76,340.0,1059.25,87.33,4427.11,0,26,34,1,1.054,15.11,0.0,False,,False,0.0,Lost 93 sales units. Carried 34 backlog units.
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.005,123,161.8,161.8,123,46,0,0.662,15.8,15.8,0.1082,0.0977,18420.48,7163.48,174.44,27.68,6303.8,160.0,1172.75,52.91,1687.35,0,24,16,0,1.0,0.0,15.11,False,,False,0.0,Lost 46 sales units. Carried 16 backlog units.
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12,0.0,0,0,0,-1,0.916,0.0,0.0,False,,False,0.0,
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,214.19,214.19,86,129,0,0.3853,129.19,129.19,1.5199,0.6032,18018.72,5144.31,71.87,19.35,3985.47,80.0,442.57,104.58,6658.96,0,9,8,0,1.0,9.9,0.0,False,,False,0.0,Lost 129 sales units. Carried 8 backlog units.
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,183.39,183.39,96,86,0,0.5096,88.39,88.39,0.9304,0.482,16174.08,5570.71,80.13,21.6,4443.57,60.0,493.43,65.24,4120.83,0,5,6,-1,0.914,0.0,9.9,False,,False,0.0,Lost 86 sales units. Carried 6 backlog units.
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.56,0.0,0,0,0,-2,0.827,0.0,0.0,False,,False,0.0,
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,212.87,212.87,141,78,0,0.562,54.87,54.87,0.3473,0.2578,18115.68,7552.58,139.92,201.8,6106.24,310.0,793.88,43.01,2458.0,0,38,31,-1,0.914,11.76,0.0,False,,False,0.0,Lost 78 sales units. Carried 31 backlog units.
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,182.61,182.61,100,80,0,0.4703,70.61,70.61,0.6304,0.3867,15664.0,5603.52,99.67,141.52,4349.65,320.0,565.5,69.02,4109.54,0,30,32,0,1.0,4.58,7.81,False,,False,0.0,Lost 80 sales units. Carried 32 backlog units.
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,181.66,181.66,128,48,0,0.6509,36.66,36.66,0.2528,0.2018,11714.56,6846.06,128.42,223.02,5604.35,200.0,728.62,6.69,-2488.05,0,15,20,-2,0.939,0.0,8.53,False,,False,0.0,Lost 48 sales units. Carried 20 backlog units.
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,198.81,198.81,89,107,0,0.4262,108.81,108.81,1.209,0.5473,16376.0,5037.3,124.2,20.02,3753.86,120.0,388.8,89.41,5734.84,0,10,12,0,1.0,0.0,8.72,False,,False,0.0,Lost 107 sales units. Carried 12 backlog units.
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,216.42,216.42,109,109,0,0.4731,106.42,106.42,0.9674,0.4917,16241.0,5930.1,151.8,24.53,4588.06,120.0,475.2,56.47,3648.29,0,14,12,-1,0.914,8.72,0.0,False,,False,0.0,Lost 109 sales units. Carried 12 backlog units.
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.88,0.0,0,0,0,-2,0.939,0.0,0.0,False,,False,0.0,
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0422,135,193.73,193.73,135,57,0,0.6725,49.73,49.73,0.3454,0.2567,12615.75,5510.28,25.86,256.67,4086.88,80.0,390.46,23.85,2265.6,0,7,8,-2,0.939,11.37,17.79,False,,False,0.0,Lost 57 sales units. Carried 8 backlog units.
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0433,108,128.47,128.47,122,6,0,0.9497,13.47,13.47,0.1171,0.1048,12553.8,4488.36,20.73,237.99,3275.3,0.0,312.92,32.66,4218.5,14,0,0,-2,0.939,0.0,23.17,False,,True,0.0,Retired at the end of the round. Lost 6 sales units.
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0533,79,282.3,282.3,79,178,0,0.2798,196.3,196.3,2.2825,0.6954,10119.9,3443.16,15.41,189.56,2434.74,250.0,232.62,56.59,3554.41,0,0,25,0,1.0,29.58,0.0,True,,False,0.0,Newly launched this round. Lost 178 sales units. Carried 25 backlog units.
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0176,74,207.49,207.49,74,132,0,0.3516,124.49,124.49,1.4999,0.6,9963.36,3173.76,0.0,58.62,2341.96,40.0,0.0,61.38,4077.64,0,3,4,-1,0.914,7.91,16.82,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials. Lost 132 sales units. Carried 4 backlog units.
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0253,58,138.95,138.95,58,80,0,0.4115,72.95,72.95,1.1053,0.525,6034.32,2466.0,0.0,66.08,1848.91,20.0,0.0,31.44,1451.6,0,2,2,-2,0.939,0.0,15.41,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials. Lost 80 sales units. Carried 2 backlog units.
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.0137,47,227.0,227.0,47,181,0,0.2009,175.0,175.0,3.3655,0.7709,6999.24,2057.76,0.0,28.93,1479.13,60.0,0.0,74.55,3076.52,0,7,6,-1,0.914,24.33,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 181 sales units. Carried 6 backlog units.
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,223.04,223.04,111,115,0,0.4318,91.04,91.04,0.6897,0.4082,20672.64,6842.08,224.95,24.98,5829.25,310.0,1059.25,85.14,4268.54,0,34,31,0,1.0,10.75,0.0,False,,False,0.0,Lost 115 sales units. Carried 31 backlog units.
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.005,123,199.07,199.07,123,73,0,0.5719,53.07,53.07,0.3635,0.2666,18420.48,7318.48,249.05,27.68,6453.82,190.0,1172.75,50.73,1122.29,0,16,19,-1,0.914,0.0,10.75,False,,False,0.0,Lost 73 sales units. Carried 19 backlog units.
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0,0,0,-2,0.827,0.0,0.0,False,,False,0.0,
5,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,5,3,tour,209.52,85,87,87,0.005,86,258.41,258.41,86,172,0,0.3228,173.41,173.41,2.0401,0.6711,18018.72,5246.97,71.87,19.35,4077.69,80.0,442.57,102.34,6463.95,0,8,8,0,1.0,11.95,0.0,False,,False,0.0,Lost 172 sales units. Carried 8 backlog units.
5,Team 01,team_01_B,Control Tour,B,mid,maturity,6,2,tour,168.48,95,97,97,0.005,96,221.21,221.21,96,125,0,0.4225,126.21,126.21,1.3286,0.5705,16174.08,5684.2,80.13,21.6,4546.39,60.0,493.43,63.01,3904.65,0,6,6,-1,0.912,0.0,11.95,False,,False,0.0,Lost 125 sales units. Carried 6 backlog units.
