round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0403,118,49.08,49.08,49,0,69,0.9983,-75.92,75.92,-0.6073,1.5466,5042.1,4282.86,464.9,88.97,3420.83,0.0,330.83,38.84,-5774.14,0,0,0,-1,0.963,0.0,9.03,False,,False,0.0,
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0473,80,74.58,74.58,74,0,6,0.9922,-11.42,11.42,-0.1328,0.1531,9479.4,3001.32,70.76,157.59,2336.18,0.0,225.93,63.13,302.43,0,0,0,0,1.0,1.76,0.0,False,,False,0.0,
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0196,88,93.37,93.37,88,3,0,0.9425,10.37,10.37,0.1249,0.111,11848.32,3301.2,60.0,77.63,2221.98,20.0,0.0,67.77,5860.88,0,0,2,0,1.0,5.37,0.0,False,,False,0.0,Lost 3 sales units. Carried 2 backlog units.
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0223,76,52.57,52.57,52,0,24,0.9892,-19.43,19.43,-0.2699,0.3697,5410.08,2865.72,196.0,52.23,1925.72,0.0,0.0,37.11,197.77,0,0,0,-1,0.963,0.0,10.28,False,,False,0.0,
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0197,55,82.43,82.43,55,17,0,0.6672,30.43,30.43,0.5852,0.3692,8190.6,2104.44,38.0,48.71,1407.26,100.0,0.0,81.81,4221.46,0,0,10,0,1.0,4.91,0.0,False,,False,0.0,Lost 17 sales units. Carried 10 backlog units.
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.0062,111,81.75,81.75,81,0,30,0.9909,-50.25,50.25,-0.3807,0.6147,15085.44,5836.32,202.78,22.57,5584.49,0.0,1059.25,95.8,420.97,0,0,0,1,1.07,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,85.16,85.16,85,0,38,0.9981,-60.84,60.84,-0.4167,0.7143,12729.6,6394.68,253.22,19.12,6182.82,0.0,1172.75,59.86,-3333.93,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.03,0.0,0,0,0,-1,0.901,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,93.12,93.12,92,0,0,0.9879,8.12,8.12,0.0956,0.0872,19275.84,4305.63,71.87,20.7,3910.65,10.0,442.57,115.08,8971.1,6,0,1,1,1.07,0.0,0.0,False,,False,0.0,Carried 1 backlog units.
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,87.9,87.9,87,0,24,0.9898,-7.1,7.1,-0.0748,0.0808,14657.76,4782.1,224.13,19.57,4360.15,0.0,493.43,74.23,3321.7,15,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.46,0.0,0,0,0,-1,0.898,0.0,0.0,False,,False,0.0,
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,91.94,91.94,39,24,0,0.4242,-66.06,66.06,-0.4181,0.7185,5010.72,0.0,0.0,59.33,0.0,280.0,0.0,84.38,4077.77,39,0,28,0,1.0,2.23,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 24 sales units. Carried 28 backlog units.
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0374,0,80.85,80.85,0,37,0,0.0,-31.15,31.15,-0.2782,0.3854,0.0,0.0,0.0,0.0,0.0,430.0,0.0,112.54,-952.0,0,0,43,1,1.07,2.54,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 37 sales units. Carried 43 backlog units.
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,59.53,59.53,37,10,0,0.6215,-85.47,85.47,-0.5894,1.4356,3386.24,0.0,0.0,64.47,0.0,120.0,0.0,47.42,2817.38,37,0,12,-1,0.962,0.0,4.77,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 10 sales units. Carried 12 backlog units.
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,94.23,94.23,91,0,0,0.9658,4.23,4.23,0.047,0.0448,16744.0,4342.5,95.4,20.48,3684.85,30.0,388.8,97.84,6917.75,2,0,3,1,1.07,0.0,0.0,False,,False,0.0,Carried 3 backlog units.
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,92.11,92.11,92,0,48,0.9989,-17.89,17.89,-0.1627,0.1943,13708.0,5248.1,404.6,20.7,4503.71,0.0,475.2,63.38,1819.91,31,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.74,0.0,0,0,0,-1,0.962,0.0,0.0,False,,False,0.0,
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,79.81,79.81,79,0,115,0.9898,-64.19,64.19,-0.4458,0.8042,7382.55,4992.81,734.57,157.31,4016.66,0.0,379.24,28.09,-6186.56,60,0,0,-1,0.962,7.77,0.0,False,,False,0.0,
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,52.48,52.48,52,0,135,0.9908,-72.52,72.52,-0.5801,1.3817,5350.8,4387.41,848.88,94.42,3503.89,0.0,330.83,37.28,-5977.16,69,0,0,-1,0.962,0.0,9.65,False,,False,0.0,
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,86.13,86.13,86,0,0,0.9985,0.13,0.13,0.0015,0.0015,11016.6,3074.4,26.55,167.66,2392.9,0.0,225.93,61.55,1580.21,6,0,0,0,1.0,1.89,0.0,False,,False,0.0,
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,74.71,74.71,76,0,12,0.9908,-8.29,8.29,-0.0999,0.111,10232.64,3381.3,99.2,60.2,2275.71,0.0,0.0,66.15,4181.66,0,2,0,0,1.0,3.43,10.67,False,,False,0.0,
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,58.16,58.16,58,0,42,0.9973,-13.84,13.84,-0.1923,0.238,6034.32,2935.92,275.57,58.25,1972.28,0.0,0.0,35.48,609.7,24,0,0,-1,0.962,0.0,8.86,False,,False,0.0,
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,106.0,106.0,56,48,0,0.4827,54.0,54.0,1.0385,0.5094,8339.52,2155.74,17.23,39.51,1441.28,120.0,0.0,80.18,4232.93,0,10,12,0,1.0,16.1,0.0,False,,False,0.0,Lost 48 sales units. Carried 12 backlog units.
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,95.08,95.08,95,0,46,0.9992,-36.92,36.92,-0.2797,0.3883,17692.8,5978.56,366.17,21.38,5719.98,0.0,1059.25,93.6,2514.08,30,0,0,1,1.07,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,91.96,91.96,91,0,70,0.9896,-54.04,54.04,-0.3702,0.5877,13628.16,6549.68,519.83,20.48,6332.84,0.0,1172.75,57.68,-2934.04,38,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9,0.0,0,0,0,-1,0.898,0.0,0.0,False,,False,0.0,
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,113.6,113.6,86,14,0,0.7505,28.6,28.6,0.3364,0.2517,18018.72,4408.29,71.87,19.35,4003.74,140.0,442.57,112.83,7173.5,0,1,14,1,1.07,7.48,0.0,False,,False,0.0,Lost 14 sales units. Carried 14 backlog units.
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,80.1,80.1,80,0,40,0.9987,-14.9,14.9,-0.1568,0.186,13478.4,4895.59,320.13,18.0,4463.94,0.0,493.43,71.99,2046.71,24,0,0,0,1.0,0.0,7.48,False,,False,0.0,
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.33,0.0,0,0,0,-1,0.896,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0392,140,103.98,103.98,131,0,9,0.9926,-54.02,54.02,-0.3419,0.5196,16830.88,7191.96,123.96,231.04,6135.19,0.0,793.88,45.32,1719.15,0,28,0,0,1.0,8.02,0.0,False,,False,0.0,
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0408,99,76.34,76.34,99,0,0,0.8295,-35.66,35.66,-0.3184,0.467,15507.36,5295.68,49.83,181.94,4370.27,200.0,565.5,71.82,4377.38,0,43,20,1,1.07,1.64,5.62,False,,False,0.0,Carried 20 backlog units.
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0441,128,65.02,65.02,77,0,51,0.9997,-79.98,79.98,-0.5516,1.23,7047.04,6649.08,370.21,152.83,5630.93,0.0,728.62,8.0,-6882.16,0,12,0,-1,0.961,0.0,4.03,False,,False,0.0,
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,87.49,87.49,89,0,0,0.9835,-2.51,2.51,-0.0279,0.0287,16376.0,4446.0,109.8,20.02,3771.36,10.0,388.8,95.8,6530.16,0,3,1,1,1.07,0.0,6.59,False,,False,0.0,Carried 1 backlog units.
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,111.38,111.38,111,0,46,0.9966,1.38,1.38,0.0125,0.0123,16539.0,5372.4,410.2,24.98,4609.44,0.0,475.2,61.36,4246.64,48,0,0,0,1.0,6.59,0.0,False,,False,0.0,
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.67,0.0,0,0,0,-1,0.961,0.0,0.0,False,,False,0.0,
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0464,134,73.33,73.33,73,0,176,0.9955,-70.67,70.67,-0.4908,0.9638,6821.85,5111.25,1086.79,152.35,4111.88,0.0,379.24,26.54,-6834.84,115,0,0,-1,0.961,5.2,2.64,False,,False,0.0,
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0445,117,61.96,61.96,61,0,191,0.9844,-63.04,63.04,-0.5043,1.0173,6276.9,4490.73,1172.86,122.09,3586.96,0.0,330.83,35.73,-5805.47,135,0,0,-1,0.961,0.0,7.43,False,,False,0.0,
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0475,80,99.13,99.13,80,0,0,0.807,13.13,13.13,0.1527,0.1325,10248.0,3147.48,18.34,170.83,2449.63,190.0,225.93,59.97,239.87,0,0,19,0,1.0,4.86,0.0,False,,False,0.0,Carried 19 backlog units.
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0221,85,83.01,83.01,83,0,14,0.9999,0.01,0.01,0.0001,0.0001,11175.12,3346.89,84.0,82.43,2324.1,0.0,0.0,64.52,5102.92,12,0,0,0,1.0,3.8,11.86,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials.
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0268,73,64.41,64.41,64,0,51,0.9937,-7.59,7.59,-0.1055,0.1179,6658.56,2929.04,306.0,77.14,2030.25,0.0,0.0,33.85,1133.96,42,0,0,-1,0.961,0.0,9.82,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials.
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.0201,53,117.76,117.76,53,64,0,0.4085,65.76,65.76,1.2645,0.5584,7892.76,2130.7,0.0,48.05,1469.26,120.0,0.0,78.53,3791.7,0,12,12,0,1.0,17.87,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 64 sales units. Carried 12 backlog units.
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.007,111,115.69,115.69,115,0,42,0.994,-16.31,16.31,-0.1236,0.141,21417.6,6119.68,409.56,36.2,5855.48,0.0,1059.25,91.41,5606.09,46,0,0,1,1.07,7.73,0.0,False,,False,0.0,
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.0059,123,82.81,82.81,82,0,111,0.9903,-63.19,63.19,-0.4328,0.7632,12280.32,6704.68,840.44,21.73,6482.85,0.0,1172.75,55.5,-4610.79,70,0,0,0,1.0,0.0,7.73,False,,False,0.0,
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.77,0.0,0,0,0,-1,0.896,0.0,0.0,False,,False,0.0,
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,114.11,114.11,86,28,0,0.6713,29.11,29.11,0.3425,0.2551,18018.72,4510.08,71.87,19.35,4095.96,140.0,442.57,110.6,7088.72,0,14,14,0,1.0,5.04,0.0,False,,False,0.0,Lost 28 sales units. Carried 14 backlog units.
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,93.34,93.34,93,0,43,0.9963,-1.66,1.66,-0.0174,0.0177,15668.64,5008.11,338.13,20.93,4566.76,0.0,493.43,69.77,3891.45,40,0,0,-1,0.894,0.0,5.04,False,,False,0.0,
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2,0.0,0,0,0,-2,0.787,0.0,0.0,False,,False,0.0,
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,100.63,100.63,100,0,50,0.9937,-57.37,57.37,-0.3631,0.5701,12848.0,7358.4,439.92,143.12,6276.36,0.0,793.88,43.4,-2716.55,9,0,0,-1,0.894,5.72,0.0,False,,False,0.0,
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,92.84,92.84,100,0,0,0.8862,-19.16,19.16,-0.1711,0.2064,15664.0,5418.4,99.67,141.52,4470.83,120.0,565.5,69.86,4338.03,0,20,12,0,1.0,2.0,3.98,False,,False,0.0,Carried 12 backlog units.
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,79.56,79.56,79,0,100,0.993,-65.44,65.44,-0.4513,0.8226,7230.08,6803.18,728.42,137.65,5760.49,0.0,728.62,6.07,-7365.37,51,0,0,-2,0.921,0.0,3.74,False,,False,0.0,
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,55,0.005,54,106.75,106.75,54,29,0,0.5012,16.75,16.75,0.1861,0.1569,9936.0,2889.15,0.0,12.15,3865.87,240.0,389.51,91.77,1293.93,0,1,24,0,1.0,0.0,4.68,False,,False,0.0,Production capped from 90 to 55 by shared capacity or materials. Lost 29 sales units. Carried 24 backlog units.
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,67,0.005,66,107.54,107.54,107,0,5,0.995,-2.46,2.46,-0.0223,0.0229,15943.0,3457.87,30.0,24.08,4709.33,0.0,474.49,57.69,5992.62,46,0,0,-1,0.894,4.68,0.0,False,,False,0.0,Production capped from 110 to 67 by shared capacity or materials.
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0,0,0,-2,0.921,0.0,0.0,False,,False,0.0,
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0422,135,82.19,82.19,82,0,229,0.9977,-61.81,61.81,-0.4292,0.752,7662.9,5229.69,1399.86,155.9,4200.7,0.0,390.46,24.99,-3713.71,176,0,0,-2,0.921,4.94,7.55,False,,False,0.0,
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0433,108,55.82,55.82,55,0,0,0.9853,-59.18,59.18,-0.5146,1.0601,5659.5,4242.02,20.73,107.29,3366.52,0.0,312.92,33.99,8908.44,191,0,0,-2,0.921,0.0,10.07,False,,True,11298.42,Retired at the end of the round.
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0533,79,127.95,127.95,79,14,0,0.6174,41.95,41.95,0.4878,0.3279,10119.9,3219.72,15.41,189.56,2502.55,340.0,232.62,58.4,3620.04,0,0,34,0,1.0,12.67,0.0,True,,False,0.0,Newly launched this round. Lost 14 sales units. Carried 34 backlog units.
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,0,0.0176,0,92.87,92.87,14,73,0,0.1507,9.87,9.87,0.1189,0.1063,1884.96,0.0,0.0,11.09,0.0,50.0,0.0,95.74,1548.16,14,0,5,-1,0.894,3.56,7.53,False,,False,0.0,Production capped from 90 to 0 by shared capacity or materials. Lost 73 sales units. Carried 5 backlog units.
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,0,0.0253,0,62.62,62.62,51,10,0,0.8144,-3.38,3.38,-0.0512,0.0539,5306.04,0.0,0.0,58.11,0.0,10.0,0.0,65.14,5052.01,51,0,1,-2,0.921,0.0,6.95,False,,False,0.0,Production capped from 72 to 0 by shared capacity or materials. Lost 10 sales units. Carried 1 backlog units.
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,0,0.0137,0,97.14,97.14,0,103,0,0.0,45.14,45.14,0.868,0.4647,0.0,0.0,0.0,0.0,0.0,60.0,0.0,110.02,-348.37,0,12,6,-1,0.894,10.91,0.0,False,,False,0.0,Production capped from 57 to 0 by shared capacity or materials. Lost 103 sales units. Carried 6 backlog units.
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,79,0.005,78,117.44,117.44,117,0,3,0.9962,-14.56,14.56,-0.1103,0.1239,21790.08,4617.55,18.0,26.32,6007.73,0.0,1062.22,86.67,7869.5,42,0,0,0,1.0,5.25,0.0,False,,False,0.0,Production capped from 112 to 79 by shared capacity or materials.
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,87,0.005,86,97.19,97.19,97,0,100,0.9981,-48.81,48.81,-0.3343,0.5023,14526.72,5015.55,600.0,21.82,6616.11,0.0,1169.78,50.99,-707.78,111,0,0,-1,0.894,0.0,5.25,False,,False,0.0,Production capped from 124 to 87 by shared capacity or materials.
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.64,0.0,0,0,0,-2,0.787,0.0,0.0,False,,False,0.0,
