round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
2,Team 05,Community / Club,3,1,0,0,0,207,238.87,31.87,76.13,0.3187,60,129.51,225,225,303,74.26,30.92,0.0187,220,238.87,190,48,12,54,34,0.7574,24606.48,5689.28,8472.96,392.0,157.96,120.0,0.0,750.0,0.0,4754.47,0.0,0.0,42344.39,0.0,False,15582.2,9024.28,54.14,53.49,1.67,19.54,24,75,184,225,184,12,,Portfolio forecast WAPE was 31.87% against realized demand. Lost 48 sales units across the portfolio. Carried 12 backlog units into next round.
2,Team 06,Premium Quality,2,1,0,0,0,278,187.04,-90.96,90.96,0.4863,0,168.39,236,236,330,71.52,39.26,0.005,234,187.04,186,0,0,116,95,0.9944,31320.96,12052.82,12528.24,886.0,41.86,0.0,2232.0,4000.0,440.0,17441.81,10000.0,0.0,41591.08,20000.0,True,32180.92,-859.96,36.01,75.55,2.0,0.0,68,24,307,236,307,0,,"Portfolio forecast WAPE was 48.63% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
3,Team 01,Premium Quality,2,1,0,0,0,180,193.7,13.7,43.5,0.2246,28,189.74,184,184,296,62.16,46.02,0.005,182,193.7,166,14,14,40,76,0.8526,31497.12,8467.68,9303.88,392.0,37.35,140.0,936.0,3000.0,0.0,7360.9,0.0,0.0,56307.05,0.0,False,22276.91,9220.21,82.46,77.23,2.0,7.48,24,76,184,184,184,1,,Portfolio forecast WAPE was 22.46% against realized demand. Lost 14 sales units across the portfolio. Carried 14 backlog units into next round.
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,245.34,-169.66,169.66,0.6915,20,128.29,384,384,416,92.31,33.9,0.0413,367,245.34,307,0,20,60,92,0.935,39385.28,16136.4,19136.72,544.0,565.81,200.0,2088.0,1500.0,231.0,9717.91,3500.0,0.0,20475.65,10500.0,False,40401.93,-1016.65,11.55,31.01,2.0,9.66,0,0,476,384,476,83,,"Portfolio forecast WAPE was 69.15% against realized demand. Carried 20 backlog units into next round. Used $3,500.00 of planned borrowing."
3,Team 03,Engineering Challenger,2,1,0,0,0,200,198.87,-1.13,3.89,0.0196,1,164.57,200,200,331,60.42,38.8,0.005,198,198.87,200,0,1,46,122,0.9907,32915.0,8380.8,9818.4,520.0,45.0,10.0,864.0,2500.0,66.0,9226.63,1000.0,0.0,56019.48,3000.0,False,22204.2,10710.8,73.35,73.16,2.0,6.59,48,106,216,200,216,3,,"Portfolio forecast WAPE was 1.96% against realized demand. Carried 1 backlog units into next round. Used $1,000.00 of planned borrowing."
3,Team 04,Low-Cost Volume,3,1,1,0,0,355,234.42,-120.58,146.84,0.6264,19,109.1,348,348,467,74.52,30.66,0.046,331,234.42,214,0,19,367,38,0.9129,23346.75,10148.46,12749.46,2277.99,445.27,190.0,936.0,9000.0,462.0,29012.85,7000.0,0.0,14639.96,21000.0,True,36209.18,-12862.43,0.02,43.44,1.33,10.07,250,55,331,348,331,0,,"Portfolio forecast WAPE was 62.64% against realized demand. Carried 19 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
3,Team 05,Community / Club,3,1,0,0,0,207,265.18,58.18,73.36,0.2766,76,128.63,225,218,303,71.95,31.65,0.0232,211,265.18,200,64,12,65,0,0.7216,25726.44,5823.6,8406.63,390.0,207.62,120.0,0.0,750.0,0.0,4563.81,0.0,0.0,52372.98,0.0,False,15697.85,10028.59,56.44,46.44,1.67,21.68,54,34,184,218,184,12,,Portfolio forecast WAPE was 27.66% against realized demand. Lost 64 sales units across the portfolio. Carried 12 backlog units into next round.
3,Team 06,Premium Quality,2,1,0,0,0,278,198.5,-79.5,79.5,0.4005,0,171.06,236,236,361,65.37,40.19,0.0064,234,198.5,197,0,0,153,166,0.9924,33697.92,12338.33,12824.36,1250.0,57.93,0.0,2232.0,4000.0,660.0,25634.71,10000.0,0.0,51926.38,30000.0,True,33362.62,335.3,43.03,79.76,2.0,7.73,116,95,307,236,307,0,,"Portfolio forecast WAPE was 40.05% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 01,Premium Quality,2,1,0,0,0,180,207.45,27.45,30.77,0.1483,42,188.2,184,184,309,59.55,47.08,0.005,182,207.45,179,28,14,43,76,0.8083,33687.36,8662.72,9518.19,410.0,40.28,140.0,936.0,3000.0,0.0,7826.88,0.0,0.0,67287.22,0.0,False,22707.19,10980.17,86.4,76.32,2.0,5.04,40,76,184,184,184,14,,Portfolio forecast WAPE was 14.83% against realized demand. Lost 28 sales units across the portfolio. Carried 14 backlog units into next round.
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,273.03,-141.97,141.97,0.52,12,128.11,384,384,445,86.29,34.68,0.0341,369,273.03,279,0,12,150,184,0.9521,35742.08,16507.68,19579.98,1268.01,422.29,120.0,2088.0,1500.0,308.0,21331.55,3500.0,0.0,17923.77,14000.0,True,41793.96,-6051.88,-2.75,30.35,2.0,7.72,60,92,476,384,476,20,,"Portfolio forecast WAPE was 52.00% against realized demand. Carried 12 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 03,Engineering Challenger,2,1,0,0,0,200,214.29,14.29,19.21,0.0896,53,160.74,200,122,343,35.57,39.7,0.005,120,214.29,161,29,24,5,0,0.7478,25879.0,8575.2,6347.02,30.0,36.23,240.0,864.0,2500.0,88.0,1058.62,1000.0,0.0,64218.03,4000.0,False,18680.45,7198.55,67.83,70.82,2.0,4.68,46,122,0,122,216,1,,"Portfolio forecast WAPE was 8.96% against realized demand. Lost 29 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
4,Team 04,Low-Cost Volume,3,0,0,1,2,345,265.96,-79.04,162.94,0.6126,48,108.53,338,338,480,70.42,31.37,0.0453,322,265.96,216,14,34,229,31,0.8122,34740.72,10069.77,12691.43,1436.0,452.75,340.0,936.0,0,616.0,20954.83,7000.0,0.0,29838.73,28000.0,True,26541.95,8198.77,1.06,37.27,1.67,17.61,367,38,331,338,321,0,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 61.26% against realized demand. Lost 14 sales units across the portfolio. Carried 34 backlog units into next round. Generated $11,298.42 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 05,Community / Club,3,1,0,0,0,201,252.63,51.63,58.39,0.2311,198,110.63,219,0,303,0.0,32.38,0.0566,0,252.63,65,186,12,0,0,0.2456,7191.0,5828.4,0.0,0.0,69.2,120.0,0.0,750.0,0.0,0.0,0.0,0.0,52796.38,0.0,False,6767.6,423.4,19.9,16.77,1.67,14.48,65,0,0,0,180,12,,Portfolio forecast WAPE was 23.11% against realized demand. Lost 186 sales units across the portfolio. Carried 12 backlog units into next round.
4,Team 06,Premium Quality,2,1,0,0,0,278,214.63,-63.37,63.37,0.2953,0,169.7,236,166,392,42.35,41.12,0.005,164,214.63,214,0,0,103,0,0.9971,36316.8,12623.84,9633.1,618.0,48.14,0.0,2232.0,4000.0,880.0,16212.52,10000.0,0.0,68208.1,40000.0,True,30035.08,6281.72,65.48,84.24,2.0,5.25,153,166,0,166,307,0,,"Portfolio forecast WAPE was 29.53% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
