round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes
3,Team 02,Sponsorship Growth,3,1,0,0,0,415,220.24,-194.76,194.76,0.8843,302,0.0,384,0,416,0.0,38.6,0.1241,0,220.24,0,219,83,0,0,0.0,0.0,18373.6,0.0,0.0,0.0,830.0,2088.0,1500.0,231.0,2852.12,3500.0,8514.13,0.0,19014.13,True,23022.6,-23022.6,0.0,0.0,2.0,8.68,0,0,0,0,476,83,,"Portfolio forecast WAPE was 88.43% against realized demand. Lost 219 sales units across the portfolio. Carried 83 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $8,514.13 to cover a cash shortfall. Liquidity stress flagged this round."
3,Team 03,Engineering Challenger,2,1,0,0,0,200,194.11,-5.89,5.89,0.0303,19,164.73,200,200,331,60.42,44.19,0.005,198,194.11,198,0,19,0,16,0.9078,32617.0,9545.04,11181.6,32.0,44.55,190.0,864.0,2500.0,66.0,1157.04,1000.0,0.0,43434.08,3000.0,False,24423.19,8193.81,59.83,60.64,2.0,6.35,0,0,216,200,216,24,,"Portfolio forecast WAPE was 3.03% against realized demand. Carried 19 backlog units into next round. Used $1,000.00 of planned borrowing."
3,Team 04,Low-Cost Volume,3,1,1,0,0,355,252.09,-102.91,135.67,0.5382,26,108.38,348,348,467,74.52,34.92,0.046,331,252.09,228,0,26,327,38,0.8903,24711.75,11558.52,14519.1,2037.99,473.98,260.0,936.0,9000.0,462.0,29538.75,7000.0,0.0,8882.62,21000.0,True,39247.59,-14535.84,-8.07,41.99,1.33,11.09,224,55,331,348,331,4,,"Portfolio forecast WAPE was 53.82% against realized demand. Carried 26 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
3,Team 05,Community / Club,3,1,0,0,0,207,266.76,59.76,69.98,0.2623,98,127.71,225,184,303,60.73,36.05,0.0232,179,266.76,179,86,12,0,0,0.6421,22860.24,6633.2,8103.02,0.0,186.94,120.0,0.0,750.0,0.0,0.0,0.0,0.0,39025.55,0.0,False,15793.16,7067.08,44.34,28.39,1.67,22.06,0,0,184,184,184,12,,Portfolio forecast WAPE was 26.23% against realized demand. Lost 86 sales units across the portfolio. Carried 12 backlog units into next round.
3,Team 06,Premium Quality,2,1,0,0,0,278,191.29,-86.71,86.71,0.4533,27,168.77,236,236,361,65.37,45.77,0.0064,234,191.29,213,0,27,21,71,0.8828,35948.16,14051.39,14605.68,268.0,61.97,270.0,2232.0,4000.0,660.0,10010.5,10000.0,0.0,40744.14,30000.0,True,36149.04,-200.88,33.94,61.72,2.0,7.55,0,0,307,236,307,50,,"Portfolio forecast WAPE was 45.33% against realized demand. Carried 27 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 01,Premium Quality,2,1,0,0,0,180,200.58,20.58,27.9,0.1391,37,188.42,184,184,309,59.55,53.47,0.005,182,200.58,177,23,14,46,76,0.8249,33350.4,9838.48,10810.64,428.0,39.83,140.0,936.0,3000.0,0.0,9226.0,0.0,0.0,56867.45,0.0,False,25192.95,8157.45,71.53,77.08,2.0,4.93,41,76,184,184,184,14,,Portfolio forecast WAPE was 13.91% against realized demand. Lost 23 sales units across the portfolio. Carried 14 backlog units into next round.
4,Team 02,Sponsorship Growth,3,1,0,0,0,415,251.92,-163.08,163.08,0.6473,11,125.98,384,384,445,86.29,39.39,0.0395,368,251.92,322,0,11,46,92,0.9614,40564.48,18749.64,22238.5,460.0,567.82,110.0,2088.0,1500.0,495.31,11798.64,3500.0,2144.79,0.0,24658.92,True,46209.27,-5644.79,-3.08,0.0,2.0,7.17,0,0,476,384,476,83,,"Portfolio forecast WAPE was 64.73% against realized demand. Carried 11 backlog units into next round. Used $3,500.00 of planned borrowing. Auto-borrowed $2,144.79 to cover a cash shortfall. Liquidity stress flagged this round."
4,Team 03,Engineering Challenger,2,1,0,0,0,200,202.24,2.24,16.38,0.081,24,164.89,200,200,343,58.31,45.09,0.005,198,202.24,196,0,24,2,32,0.8859,32319.0,9739.44,11408.5,76.0,44.1,240.0,864.0,2500.0,88.0,2247.14,1000.0,0.0,51793.04,4000.0,False,24960.04,7358.96,56.77,63.14,2.0,4.35,0,16,216,200,216,19,,"Portfolio forecast WAPE was 8.10% against realized demand. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing."
4,Team 04,Low-Cost Volume,3,0,0,1,2,345,275.27,-69.73,155.13,0.5636,49,108.12,338,338,480,70.42,35.63,0.0495,320,275.27,224,15,34,199,31,0.8137,34590.57,11437.23,14414.6,1256.0,509.73,340.0,936.0,0,616.0,20881.6,7000.0,0.0,20963.63,28000.0,True,29509.56,5081.01,-9.57,35.58,1.67,18.65,327,38,331,338,321,0,"Launched Team 04 NextGen into slot C, replacing Flex Edge","Launched Team 04 NextGen into slot C, replacing Flex Edge Portfolio forecast WAPE was 56.36% against realized demand. Lost 15 sales units across the portfolio. Carried 34 backlog units into next round. Generated $10,372.32 from retirement liquidation. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round."
4,Team 05,Community / Club,3,1,0,0,0,201,258.12,57.12,64.38,0.2494,89,128.47,219,184,303,60.73,36.78,0.0236,179,258.12,179,77,12,0,0,0.6627,22996.92,6620.4,8267.76,0.0,189.61,120.0,0.0,750.0,0.0,0.0,0.0,0.0,46074.7,0.0,False,15947.77,7049.15,44.24,19.67,1.67,14.45,0,0,184,184,180,12,,Portfolio forecast WAPE was 24.94% against realized demand. Lost 77 sales units across the portfolio. Carried 12 backlog units into next round.
4,Team 06,Premium Quality,2,1,0,0,0,278,199.87,-78.13,78.13,0.3909,23,169.81,236,236,392,60.2,46.71,0.0055,234,199.87,202,0,23,53,142,0.8904,34300.8,14339.97,14902.92,602.0,49.1,230.0,2232.0,4000.0,880.0,18455.29,10000.0,0.0,47808.95,40000.0,True,37235.99,-2935.19,24.8,63.52,2.0,4.96,21,71,307,236,307,27,,"Portfolio forecast WAPE was 39.09% against realized demand. Carried 23 backlog units into next round. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round."
