round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value
5,Team 03,team_03_A,A,Vector X,90,62.17,62,-27.83,27.83,-0.3092,0.4476
5,Team 03,team_03_B,B,Axis Control,110,67.64,67,-42.36,42.36,-0.3851,0.6262
5,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 04,team_04_A,A,Starter Pop,144,62.46,62,-81.54,81.54,-0.5662,1.3054
5,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
5,Team 04,team_04_C,C,Team 04 NextGen,86,79.27,80,-6.73,6.73,-0.0782,0.0849
5,Team 05,team_05_A,A,Club Control,76,53.38,53,-22.62,22.62,-0.2977,0.4239
5,Team 05,team_05_B,B,Court Starter,66,47.32,47,-18.68,18.68,-0.283,0.3948
5,Team 05,team_05_C,C,Club Spin,52,71.25,47,19.25,19.25,0.3702,0.2702
5,Team 06,team_06_A,A,Elite Spin Pro,132,68.19,68,-63.81,63.81,-0.4834,0.9358
5,Team 06,team_06_B,B,Control Tour,146,61.01,61,-84.99,84.99,-0.5821,1.393
5,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 01,team_01_A,A,Elite Spin Pro,85,70.7,70,-14.3,14.3,-0.1683,0.2023
6,Team 01,team_01_B,B,Control Tour,87,50.81,50,-36.19,36.19,-0.4159,0.7121
6,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 02,team_02_A,A,Momentum Edge,158,69.89,69,-88.11,88.11,-0.5577,1.2608
6,Team 02,team_02_B,B,Rise Power,103,47.76,47,-55.24,55.24,-0.5363,1.1566
6,Team 02,team_02_C,C,Court Wave,133,57.51,57,-75.49,75.49,-0.5676,1.3126
6,Team 03,team_03_A,A,Vector X,83,53.22,53,-29.78,29.78,-0.3588,0.5595
6,Team 03,team_03_B,B,Axis Control,110,71.43,71,-38.57,38.57,-0.3506,0.5399
6,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 04,team_04_A,A,Starter Pop,133,57.23,57,-75.77,75.77,-0.5697,1.3238
6,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
6,Team 04,team_04_C,C,Team 04 NextGen,86,96.08,80,10.08,10.08,0.1172,0.1049
6,Team 05,team_05_A,A,Club Control,76,56.21,56,-19.79,19.79,-0.2604,0.3521
6,Team 05,team_05_B,B,Court Starter,66,53.48,53,-12.52,12.52,-0.1896,0.234
6,Team 05,team_05_C,C,Club Spin,52,74.98,46,22.98,22.98,0.442,0.3065
6,Team 06,team_06_A,A,Elite Spin Pro,132,70.82,70,-61.18,61.18,-0.4635,0.864
6,Team 06,team_06_B,B,Control Tour,135,51.87,51,-83.13,83.13,-0.6158,1.6025
6,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 01,team_01_A,A,Elite Spin Pro,78,71.16,71,-6.84,6.84,-0.0877,0.0962
7,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 02,team_02_A,A,Momentum Edge,146,72.18,72,-73.82,73.82,-0.5056,1.0228
7,Team 02,team_02_B,B,Rise Power,103,60.68,60,-42.32,42.32,-0.4109,0.6975
7,Team 02,team_02_C,C,Court Wave,133,73.37,73,-59.63,59.63,-0.4483,0.8127
7,Team 03,team_03_A,A,Vector X,83,68.2,68,-14.8,14.8,-0.1783,0.217
7,Team 03,team_03_B,B,Axis Control,101,73.48,73,-27.52,27.52,-0.2724,0.3744
7,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
7,Team 04,team_04_C,C,Team 04 NextGen,86,114.49,79,28.49,28.49,0.3313,0.2489
7,Team 05,team_05_A,A,Club Control,76,70.71,70,-5.29,5.29,-0.0696,0.0748
7,Team 05,team_05_B,B,Court Starter,66,67.68,67,1.68,1.68,0.0255,0.0249
7,Team 05,team_05_C,C,Club Spin,49,77.02,43,28.02,28.02,0.5719,0.3638
7,Team 06,team_06_A,A,Elite Spin Pro,122,74.79,74,-47.21,47.21,-0.387,0.6312
7,Team 06,team_06_B,B,Control Tour,135,66.23,66,-68.77,68.77,-0.5094,1.0382
7,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 02,team_02_A,A,Momentum Edge,146,79.98,79,-66.02,66.02,-0.4522,0.8255
8,Team 02,team_02_B,B,Rise Power,103,67.46,67,-35.54,35.54,-0.3451,0.5269
8,Team 02,team_02_C,C,Court Wave,133,81.48,81,-51.52,51.52,-0.3874,0.6323
8,Team 03,team_03_A,A,Vector X,83,76.52,76,-6.48,6.48,-0.0781,0.0847
8,Team 03,team_03_B,B,Axis Control,101,82.11,82,-18.89,18.89,-0.187,0.23
8,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
8,Team 04,team_04_C,C,Team 04 NextGen,86,116.45,80,30.45,30.45,0.3541,0.2615
8,Team 05,team_05_A,A,Club Control,76,77.77,77,1.77,1.77,0.0233,0.0228
8,Team 05,team_05_B,B,Court Starter,66,74.6,74,8.6,8.6,0.1303,0.1152
8,Team 05,team_05_C,C,Club Spin,49,84.7,43,35.7,35.7,0.7286,0.4215
8,Team 06,team_06_A,A,Elite Spin Pro,122,83.91,83,-38.09,38.09,-0.3122,0.4539
8,Team 06,team_06_B,B,Control Tour,135,74.01,74,-60.99,60.99,-0.4517,0.824
8,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 02,team_02_A,A,Momentum Edge,146,79.94,79,-66.06,66.06,-0.4525,0.8265
9,Team 02,team_02_B,B,Rise Power,103,67.56,67,-35.44,35.44,-0.344,0.5245
9,Team 02,team_02_C,C,Court Wave,133,81.69,81,-51.31,51.31,-0.3858,0.6282
9,Team 03,team_03_A,A,Vector X,83,77.28,77,-5.72,5.72,-0.0689,0.074
9,Team 03,team_03_B,B,Axis Control,101,82.72,82,-18.28,18.28,-0.181,0.221
9,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
9,Team 04,team_04_C,C,Team 04 NextGen,86,123.25,80,37.25,37.25,0.4332,0.3022
9,Team 05,team_05_A,A,Club Control,76,77.14,77,1.14,1.14,0.015,0.0147
9,Team 05,team_05_B,B,Court Starter,66,74.16,74,8.16,8.16,0.1237,0.1101
9,Team 05,team_05_C,C,Club Spin,49,83.97,43,34.97,34.97,0.7137,0.4165
9,Team 06,team_06_A,A,Elite Spin Pro,122,84.74,84,-37.26,37.26,-0.3054,0.4397
9,Team 06,team_06_B,B,Control Tour,135,74.55,74,-60.45,60.45,-0.4478,0.8108
9,Team 06,team_06_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 01,team_01_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 02,team_02_A,A,Momentum Edge,146,72.13,72,-73.87,73.87,-0.506,1.0242
10,Team 02,team_02_B,B,Rise Power,103,61.17,61,-41.83,41.83,-0.4061,0.6839
10,Team 02,team_02_C,C,Court Wave,133,74.46,74,-58.54,58.54,-0.4402,0.7862
10,Team 03,team_03_A,A,Vector X,83,70.55,70,-12.45,12.45,-0.15,0.1764
10,Team 03,team_03_B,B,Axis Control,101,75.3,75,-25.7,25.7,-0.2545,0.3413
10,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
10,Team 04,team_04_C,C,Team 04 NextGen,86,107.56,79,21.56,21.56,0.2508,0.2005
10,Team 05,team_05_A,A,Club Control,76,69.14,69,-6.86,6.86,-0.0903,0.0992
10,Team 05,team_05_B,B,Court Starter,66,66.99,66,0.99,0.99,0.015,0.0148
10,Team 05,team_05_C,C,Club Spin,49,75.31,43,26.31,26.31,0.537,0.3494
10,Team 06,team_06_A,A,Elite Spin Pro,122,72.6,72,-49.4,49.4,-0.4049,0.6805
10,Team 06,team_06_B,B,Control Tour,135,64.96,64,-70.04,70.04,-0.5188,1.0781
10,Team 06,team_06_C,C,Team 06 NextGen,0,105.83,0,105.83,105.83,105.8278,1.0
11,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 01,team_01_C,C,Team 01 NextGen,0,87.22,0,87.22,87.22,87.2187,1.0
11,Team 02,team_02_A,A,Momentum Edge,146,66.32,66,-79.68,79.68,-0.5458,1.2014
11,Team 02,team_02_B,B,Rise Power,103,56.32,56,-46.68,46.68,-0.4532,0.8289
11,Team 02,team_02_C,C,Court Wave,133,68.87,68,-64.13,64.13,-0.4822,0.9312
11,Team 03,team_03_A,A,Vector X,83,65.43,65,-17.57,17.57,-0.2117,0.2685
11,Team 03,team_03_B,B,Axis Control,101,69.75,69,-31.25,31.25,-0.3094,0.4481
11,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
11,Team 04,team_04_C,C,Team 04 NextGen,86,92.22,80,6.22,6.22,0.0724,0.0675
11,Team 05,team_05_A,A,Club Control,76,63.19,63,-12.81,12.81,-0.1685,0.2027
11,Team 05,team_05_B,B,Court Starter,66,61.5,61,-4.5,4.5,-0.0682,0.0732
11,Team 05,team_05_C,C,Club Spin,49,68.81,43,19.81,19.81,0.4042,0.2879
11,Team 06,team_06_A,A,Elite Spin Pro,122,66.11,66,-55.89,55.89,-0.4581,0.8454
11,Team 06,team_06_B,B,Control Tour,135,59.01,59,-75.99,75.99,-0.5629,1.2876
11,Team 06,team_06_C,C,Team 06 NextGen,55,99.25,46,44.25,44.25,0.8045,0.4458
12,Team 01,team_01_A,A,Elite Spin Pro,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 01,team_01_B,B,Control Tour,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 01,team_01_C,C,Team 01 NextGen,36,85.96,36,49.96,49.96,1.3878,0.5812
12,Team 02,team_02_A,A,Momentum Edge,146,66.02,66,-79.98,79.98,-0.5478,1.2114
12,Team 02,team_02_B,B,Rise Power,103,56.18,56,-46.82,46.82,-0.4545,0.8332
12,Team 02,team_02_C,C,Court Wave,133,68.77,68,-64.23,64.23,-0.4829,0.934
12,Team 03,team_03_A,A,Vector X,83,65.51,65,-17.49,17.49,-0.2107,0.267
12,Team 03,team_03_B,B,Axis Control,101,69.66,69,-31.34,31.34,-0.3103,0.4499
12,Team 03,team_03_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0
12,Team 04,team_04_C,C,Team 04 NextGen,86,99.73,80,13.73,13.73,0.1596,0.1377
12,Team 05,team_05_A,A,Club Control,76,62.57,62,-13.43,13.43,-0.1767,0.2146
12,Team 05,team_05_B,B,Court Starter,66,61.05,61,-4.95,4.95,-0.075,0.081
12,Team 05,team_05_C,C,Club Spin,49,68.11,43,19.11,19.11,0.39,0.2806
12,Team 06,team_06_A,A,Elite Spin Pro,122,65.09,65,-56.91,56.91,-0.4665,0.8745
12,Team 06,team_06_B,B,Control Tour,135,58.01,58,-76.99,76.99,-0.5703,1.3271
12,Team 06,team_06_C,C,Team 06 NextGen,55,105.34,46,50.34,50.34,0.9153,0.4779
