round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0223,76,47.25,47.25,47,0,29,0.9948,-24.75,24.75,-0.3438,0.5239,4889.88,2810.34,226.0,47.21,1888.09,0.0,0.0,38.41,-267.06,0,0,0,-1,0.973,0.0,9.23,False,,False,0.0,
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0197,55,67.38,67.38,55,0,0,0.8163,15.38,15.38,0.2957,0.2282,8190.6,2063.97,38.0,48.71,1379.75,120.0,0.0,83.11,4275.91,0,0,12,0,1.0,4.41,0.0,False,,False,0.0,Carried 12 backlog units.
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.0062,111,60.42,60.42,60,0,51,0.993,-71.58,71.58,-0.5423,1.1847,11174.4,5723.2,328.78,16.72,5476.67,0.0,1059.25,97.55,-3331.39,0,0,0,1,1.056,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,66.7,66.7,66,0,57,0.9895,-79.3,79.3,-0.5431,1.1888,9884.16,6270.68,367.22,14.85,6063.46,0.0,1172.75,61.6,-6103.63,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.93,0.0,0,0,0,-1,0.921,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,65.94,65.94,65,0,48,0.9857,-19.06,19.06,-0.2242,0.2891,13618.8,4224.72,359.87,14.62,3836.7,0.0,442.57,116.86,3224.72,27,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,64.58,64.58,64,0,65,0.991,-30.42,30.42,-0.3202,0.471,10782.72,4690.92,470.13,14.4,4277.7,0.0,493.43,76.02,-648.26,33,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.36,0.0,0,0,0,-1,0.919,0.0,0.0,False,,False,0.0,
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,70.92,70.92,55,0,0,0.7755,-87.08,87.08,-0.5511,1.2277,7066.4,0.0,0.0,83.67,0.0,150.0,0.0,85.22,6264.31,55,0,15,0,1.0,1.96,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Carried 15 backlog units.
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0374,0,63.86,63.86,20,0,0,0.3132,-48.14,48.14,-0.4298,0.7538,3132.8,0.0,0.0,33.7,0.0,430.0,0.0,113.38,2157.29,20,0,43,1,1.056,2.24,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Carried 43 backlog units.
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,52.38,52.38,44,0,0,0.8401,-92.62,92.62,-0.6388,1.7684,4026.88,0.0,0.0,76.66,0.0,80.0,0.0,48.26,3450.45,44,0,8,-1,0.973,0.0,4.2,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Carried 8 backlog units.
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,66.41,66.41,66,0,48,0.9938,-23.59,23.59,-0.2621,0.3552,12144.0,4260.6,383.4,14.85,3614.87,0.0,388.8,99.47,2252.58,25,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,68.69,68.69,68,0,88,0.9899,-41.31,41.31,-0.3755,0.6013,10132.0,5148.0,644.6,15.3,4418.17,0.0,475.2,65.01,-1840.37,47,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,0,0,0,-1,0.973,0.0,0.0,False,,False,0.0,
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,71.62,71.62,71,0,127,0.9914,-72.38,72.38,-0.5027,1.0107,6634.95,4898.34,806.57,141.38,3940.21,0.0,379.24,29.33,-7000.69,64,0,0,-1,0.973,6.81,0.0,False,,False,0.0,
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,46.0,46.0,46,0,145,0.9999,-79.0,79.0,-0.632,1.7171,4733.4,4303.77,908.88,83.52,3437.21,0.0,330.83,38.53,-6559.83,73,0,0,-1,0.973,0.0,8.46,False,,False,0.0,
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,68.13,68.13,68,0,30,0.9981,-17.87,17.87,-0.2078,0.2623,8710.8,3016.44,206.55,132.57,2347.36,0.0,225.93,62.81,-519.13,18,0,0,0,1.0,1.65,0.0,False,,False,0.0,
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,58.46,58.46,58,0,42,0.9921,-24.54,24.54,-0.2957,0.4198,7809.12,3317.4,279.2,45.94,2232.29,0.0,0.0,67.45,1704.49,12,0,0,0,1.0,2.94,8.35,False,,False,0.0,
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,49.86,49.86,49,0,56,0.9828,-22.14,22.14,-0.3075,0.4441,5097.96,2879.76,359.57,49.21,1934.65,0.0,0.0,36.79,-321.21,29,0,0,-1,0.973,0.0,7.6,False,,False,0.0,
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,82.48,82.48,56,26,0,0.5927,30.48,30.48,0.5861,0.3695,8339.52,2114.7,17.23,39.51,1413.78,120.0,0.0,81.49,4310.08,0,12,12,0,1.0,13.01,0.0,False,,False,0.0,Lost 26 sales units. Carried 12 backlog units.
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,66.52,66.52,66,0,96,0.9922,-65.48,65.48,-0.4961,0.9844,12291.84,5865.44,666.17,14.85,5612.17,0.0,1059.25,95.35,-2901.88,51,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,68.15,68.15,68,0,112,0.9979,-77.85,77.85,-0.5332,1.1425,10183.68,6425.68,771.83,15.3,6213.47,0.0,1172.75,59.42,-6439.51,57,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,0.0,0,0,0,-1,0.919,0.0,0.0,False,,False,0.0,
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,77.03,77.03,77,0,57,0.9997,-7.97,7.97,-0.0938,0.1035,16133.04,4326.51,413.87,17.32,3929.79,0.0,442.57,114.62,5269.48,48,0,0,1,1.056,5.25,0.0,False,,False,0.0,
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,56.27,56.27,56,0,105,0.9951,-38.73,38.73,-0.4076,0.6881,9434.88,4804.41,710.13,12.6,4381.49,0.0,493.43,73.78,-2233.68,65,0,0,0,1.0,0.0,5.25,False,,False,0.0,
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23,0.0,0,0,0,-1,0.916,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0338,141,77.95,77.95,92,0,49,0.9898,-80.05,80.05,-0.5067,1.027,11820.16,7057.64,363.96,139.95,6021.18,0.0,793.88,46.87,-3176.27,0,15,0,0,1.0,6.08,0.0,False,,False,0.0,
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0354,100,54.82,54.82,97,0,3,0.9916,-57.18,57.18,-0.5105,1.043,15194.08,5196.88,67.83,154.74,4289.06,0.0,565.5,73.4,4484.14,0,43,0,1,1.056,1.41,4.02,False,,False,0.0,
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0387,128,55.87,55.87,63,0,65,0.9864,-89.13,89.13,-0.6147,1.5954,5765.76,6527.14,454.21,109.77,5526.29,0.0,728.62,9.54,-8024.53,0,8,0,-1,0.972,0.0,3.47,False,,False,0.0,
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,58.85,58.85,58,0,79,0.9855,-31.15,31.15,-0.3461,0.5293,10672.0,4363.2,583.8,13.05,3702.35,0.0,388.8,97.43,553.48,48,0,0,1,1.056,0.0,4.43,False,,False,0.0,
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,79.0,79.0,78,0,119,0.9874,-31.0,31.0,-0.2818,0.3924,11622.0,5272.3,848.2,17.55,4525.09,0.0,475.2,62.98,-949.02,88,0,0,0,1.0,4.43,0.0,False,,False,0.0,
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53,0.0,0,0,0,-1,0.972,0.0,0.0,False,,False,0.0,
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0422,135,63.31,63.31,63,0,199,0.9951,-80.69,80.69,-0.5603,1.2745,5887.35,5016.78,1224.79,119.78,4035.43,0.0,379.24,27.78,-7868.3,127,0,0,-1,0.972,4.39,2.28,False,,False,0.0,
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0403,118,52.27,52.27,52,0,211,0.9949,-72.73,72.73,-0.5819,1.3917,5350.8,4407.09,1292.86,94.42,3520.27,0.0,330.83,36.98,-6754.41,145,0,0,-1,0.972,0.0,6.27,False,,False,0.0,
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0433,80,75.66,75.66,75,0,35,0.9913,-10.34,10.34,-0.1203,0.1367,9607.5,3088.68,228.34,146.22,2404.09,0.0,225.93,61.24,-46.38,30,0,0,0,1.0,4.15,0.0,False,,False,0.0,
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0176,85,62.65,62.65,62,0,65,0.9897,-20.35,20.35,-0.2452,0.3249,8347.68,3285.12,390.0,49.11,2280.77,0.0,0.0,65.82,2112.8,42,0,0,0,1.0,3.15,8.95,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials.
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0223,74,53.36,53.36,53,0,77,0.9932,-18.64,18.64,-0.2588,0.3492,5514.12,2875.08,462.0,53.23,1992.4,0.0,0.0,35.15,-64.41,56,0,0,-1,0.972,0.0,8.13,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials.
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.0157,54,88.38,88.38,54,34,0,0.538,36.38,36.38,0.6995,0.4116,8041.68,2091.1,0.0,38.1,1441.87,120.0,0.0,79.84,4026.31,0,12,12,0,1.0,13.93,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 34 sales units. Carried 12 backlog units.
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,77.79,77.79,77,0,130,0.9898,-54.21,54.21,-0.4107,0.6968,14340.48,6006.56,937.56,17.32,5747.66,0.0,1059.25,93.16,-1705.84,96,0,0,1,1.056,5.49,0.0,False,,False,0.0,
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.005,123,58.81,58.81,58,0,177,0.9863,-87.19,87.19,-0.5972,1.4827,8686.08,6580.68,1236.44,13.05,6363.49,0.0,1172.75,57.24,-8402.36,112,0,0,0,1.0,0.0,5.49,False,,False,0.0,
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.67,0.0,0,0,0,-1,0.916,0.0,0.0,False,,False,0.0,
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,73.93,73.93,73,0,70,0.9874,-11.07,11.07,-0.1302,0.1497,15294.96,4428.3,491.87,16.43,4022.01,0.0,442.57,112.39,4276.65,57,0,0,0,1.0,3.41,0.0,False,,False,0.0,
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,63.22,63.22,63,0,138,0.9965,-31.78,31.78,-0.3345,0.5027,10614.24,4917.9,908.13,14.18,4484.31,0.0,493.43,71.55,-1586.58,105,0,0,-1,0.914,0.0,3.41,False,,False,0.0,
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.11,0.0,0,0,0,-2,0.829,0.0,0.0,False,,False,0.0,
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0318,141,71.83,71.83,71,0,119,0.9885,-86.17,86.17,-0.5454,1.1998,9122.08,7224.08,853.92,101.62,6162.34,0.0,793.88,44.95,-6555.12,49,0,0,-1,0.914,4.09,0.0,False,,False,0.0,
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0314,100,62.88,62.88,62,0,41,0.986,-49.12,49.12,-0.4386,0.7811,9711.68,5319.6,345.67,87.75,4389.61,0.0,565.5,71.44,-1470.4,3,0,0,0,1.0,1.62,2.69,False,,False,0.0,
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0387,128,64.31,64.31,64,0,129,0.9952,-80.69,80.69,-0.5565,1.2548,5857.28,6679.9,902.42,111.51,5655.85,0.0,728.62,7.62,-8705.71,65,0,0,-2,0.942,0.0,3.02,False,,False,0.0,
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,67.9,67.9,67,0,101,0.9868,-22.1,22.1,-0.2456,0.3255,12328.0,4465.8,730.2,15.08,3788.86,0.0,388.8,95.4,1734.89,79,0,0,0,1.0,0.0,2.98,False,,False,0.0,
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,73.04,73.04,73,0,155,0.9994,-36.96,36.96,-0.336,0.506,10877.0,5396.6,1081.8,16.43,4630.82,0.0,475.2,60.96,-2019.48,119,0,0,-1,0.914,2.98,0.0,False,,False,0.0,
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.45,0.0,0,0,0,-2,0.942,0.0,0.0,False,,False,0.0,
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0422,135,67.07,67.07,67,0,267,0.9989,-76.93,76.93,-0.5342,1.1469,6261.15,5135.22,1627.86,127.38,4124.38,0.0,390.46,26.23,-5144.15,199,0,0,-2,0.942,3.93,6.16,False,,False,0.0,
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0433,108,44.36,44.36,44,0,0,0.9919,-70.64,70.64,-0.6143,1.5924,4527.6,4165.18,20.73,85.83,3305.35,0.0,312.92,35.24,9371.47,211,0,0,-2,0.942,0.0,8.0,False,,True,12733.88,Retired at the end of the round.
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0533,79,94.48,94.48,79,0,0,0.8361,8.48,8.48,0.0986,0.0898,10119.9,3161.76,15.41,189.56,2457.07,150.0,232.62,59.66,5931.06,0,0,15,0,1.0,10.23,0.0,True,,False,2017.58,Newly launched this round. Carried 15 backlog units.
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0176,74,70.05,70.05,70,0,69,0.9992,-12.95,12.95,-0.156,0.1848,9424.8,2942.72,414.0,55.45,2364.26,0.0,0.0,64.12,3380.93,65,0,0,-1,0.914,2.79,5.68,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials.
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0253,58,49.0,49.0,49,0,86,0.9999,-17.0,17.0,-0.2575,0.3468,5097.96,2331.6,516.0,55.83,1866.52,0.0,0.0,33.38,140.93,77,0,0,-2,0.942,0.0,5.44,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials.
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.0137,47,77.4,77.4,47,30,0,0.5257,25.4,25.4,0.4884,0.3282,6999.24,1873.44,0.0,28.93,1493.22,120.0,0.0,78.09,3188.17,0,12,12,-1,0.914,8.33,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 30 sales units. Carried 12 backlog units.
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,74.58,74.58,74,0,167,0.9923,-57.42,57.42,-0.435,0.77,13781.76,6148.8,1226.95,16.65,5883.16,0.0,1059.25,90.96,-2675.9,130,0,0,0,1.0,3.56,0.0,False,,False,0.0,
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.005,123,65.95,65.95,65,0,235,0.9857,-80.05,80.05,-0.5483,1.214,9734.4,6735.68,1659.05,14.62,6513.5,0.0,1172.75,55.06,-8238.35,177,0,0,-1,0.914,0.0,3.56,False,,False,0.0,
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.55,0.0,0,0,0,-2,0.829,0.0,0.0,False,,False,0.0,
